,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,"Playa Blanca, Tongoy, Coquimbo, La Serena, Chile",Vivienda rentada entero,Playa Blanca,7,8,3, Habitación,2,privado,200.0,-30.22204,-71.47724,"https://maps.google.com/maps?ll=-30.22204,-71.47724&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Muchos lugares cerca para ir a visitar como Tongoy donde sus ostiones son maravillosos, restaurantes típicos deliciosos. Mercado dos veces por semana donde se encuentra desde frutas y verduras hasta ropa y artesanía. También está cerca de totoralillo para quienes quieren disfrutar del surf. Coquimbo y La Serena están a 30 minutos en automovil.","Este departamento está ubicado en primera linea frente al mar, tiene tres piscinas una de ellas es temperada, jacuzzi común,gimnasio, sauna, cancha de paddle tennis,restaurant y pequeño almacén. 
Espacio de mucha luz, consta de dos terrazas una techada y sobre ella una segunda que está  en lo más alto del edificio donde se puede en observar el paisaje a la redonda. 
Cocina americana para cocinar mirando el mar. 
Livin comedor, dormitorio principal y segundo dormitorio todos con vista al mar.
.


Este departamento que fue mi casa por dos años, es un lugar especial donde encuentras paz, tranquilidad, vida al aire libre. Perdido entre desierto y mar pasé un tiempo importante escibiendo y disfrutando del océano. Deportes náuticos, caminatas a la puesta de sol. Es un lugar que te hace sentirte parte de él desde siempre y para siempre.",['Cocina'],4.71,34,Zorka,05-2018,https://www.airbnb.cl/rooms/24771937?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=d6c64079-2f8b-43c3-9a95-62866c0a689e
11,Departamento frente al mar en La Herradura,Condo entero,Coquimbo,4,3,2, Habitación,2,privado,66.0,-29.982,-71.3523,"https://maps.google.com/maps?ll=-29.982,-71.3523&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Tiene un ambiente tranquilo, seguro y conectado a todo lo necesario para alguien que está de vacaciones o de paso por la cuidad.","Arriendo departamento nuevo en condominio Costa Herradura.

Está ubicado en primera línea, piso 19. Con una vista panorámica espectacular de la Playa Herradura y sus atardeceres. Se encuentra equipado con todo nuevo y de alta calidad, cuenta con wifi, estacionamiento propio,  juegos de mesa y todo lo necesario para pasar unos días en la región.  

Cuenta con acceso directo a la playa, 2 grandes piscinas, quinchos, áreas verdes y se pueden arrendar kayaks para navegar.


Departamento equipado con elementos de cocina, toallas de baño, mantas de cama extra y calefactores.",['Vista al océano'],4.94,31,Tamara,03-2022,https://www.airbnb.cl/rooms/583938392591956002?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=d6c64079-2f8b-43c3-9a95-62866c0a689e
12,"♥ Tu Destino, Tu Vista, Tu SPA ☀",Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,80.0,-29.9825,-71.3522,"https://maps.google.com/maps?ll=-29.9825,-71.3522&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Área tranquila y exclusiva en playa La Herradura. Minimarket, restaurantes y miradores a pocos pasos de distancia.

En auto: Cine y Mall Vivo Coquimbo a 6 minutos, Supermercado Santa Isabel y Telepizza a 3 minutos, Casino Enjoy Coquimbo a sólo 10 minutos. La Serena a 15 minutos.

Turismo: Puedes llegar en 90 minutos a Pisco Elqui, una experiencia inolvidable. Si contratas alguna agencia turística en la región, puedes llegar a la hermosa Isla Damas.","Nuestros huéspedes lo dicen: Es el lugar perfecto para vacaciones o escapes de la ciudad ☀.
Te ofrecemos un lugar Nuevo e Impecable, con una Vista infinita al mar, Spa,  Acceso directo a la playa, Piscina, ¡y mucho más!
Tendrás 2 habitaciones, 2 baños completos, cocina full-equipada, TV cable, HBO Max, Wifi, Audio bluetooth, Libros y  más. ¡Nuestra hospitalidad hará que te sientas como en casa!. 
Nos encargaremos de que tu experiencia sea increíble y garantizamos que vas a volver a visitarnos ♥.


Completamente equipado (utensilios de cocina, ollas, vajilla, cubiertos, vasos, copas, ... ¡todo lo que imaginas! ).
Incluye sistema de sonido portátil Bose (bluetooth), WiFi de alta velocidad y calidad, HBO Max, TV cable, libros, revistas, 1 silla de playa, sombrilla y mucho más. ¿Necesitas algo adicional? ¡Consúltanos y veremos cómo ayudarte!",['Vista a la marina'],4.98,127,Carlos,06-2017,https://www.airbnb.cl/rooms/19311735?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d6c64079-2f8b-43c3-9a95-62866c0a689e
13,"Hermoso! piscina olas, frente a playa, vista",Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,56.0,-29.91597,-71.27445,"https://maps.google.com/maps?ll=-29.91597,-71.27445&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","está ubicado en un privilegiado sector restorantes, pastelerias, farmacia, minimarket y una extensa costanera para caminar o andar en bicicleta por la playa, sector muy tranquilo.","Moderno y bello depto nuevo, bien equipado, terraza, lavadora, smart tv, wifi, orientación noroeste, edificio frente la playa, innovadora piscina con olas en verano, piscina temperada TODO EL AÑO, jacuzzi, sauna,gimnasio (pago asoc/reserva previa). Cercano a restorantes, pasteleria, minimarket, farmacia. Ascensores, estacionamiento privado. Liberate del auto para disfrutar la playa a pasos del departamento, a descansar y disfrutar!


Areaa comunes se deben reservar en conserjeria y algunas son de pago. El arrendador no se hace responsable si por circunstancias propias asociadas a la administracion del condominio, caso fortuito o fuerza mayor, aquellas no puedan ser utilizadas por el arrendatario",['Cocina'],4.79,19,Roxana,12-2021,https://www.airbnb.cl/rooms/541507892150190144?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=d6c64079-2f8b-43c3-9a95-62866c0a689e
14,Departamento Costa herradura,Vivienda rentada entero,Coquimbo,5,4,2, Habitación,2,privado,100.0,-29.9825,-71.3523,"https://maps.google.com/maps?ll=-29.9825,-71.3523&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","cerca al departamento por av la marina se encuentra variedad de restaurantes tales como :Fuente Liverpool, Okasama sushi, El rincón de Jenny, Bucanero Bar-Lounge, Mistral y Club de Yates La Herradura","El departamento se encuentra en primera linea a pasos de la Playa La Herradura, desde su balcón se puede apreciar una hermosa vista a toda la bahía.tiene una acceso directo a la ruta 5 donde se puede llegar en aproximadamente 10 min al centro de Coquimbo. cuenta con supermercado cercanos, street center y estaciones de servicios.

El espacio
es muy acogedor ya que todos sus espacios dan con vista al mar y se puede disfrutar del sonido de las olas, ademas cuenta con gimnasio, sauna y jacuzzi con vista al mar.",['Cocina'],4.88,17,Victor,12-2019,https://www.airbnb.cl/rooms/40834826?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-28&previous_page_section_name=1000&federated_search_id=d6c64079-2f8b-43c3-9a95-62866c0a689e
15,Vista Hermosa Jardin del Mar,Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,95.0,-29.9437,-71.2886,"https://maps.google.com/maps?ll=-29.9437,-71.2886&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Agradable vista a toda la bahía amplios espacios, gran oferta culinaria, cómodo y espacioso.","Hermosa vista a jardines interiores: piscina temperada, Sauna, Jacuzzi, Gimnasio, quinchos, amplias piscinas exteriores, cómodo balcón para disfrutar tus más gratos momentos sin salir del departamento. Establecimiento cuenta con  estacionamiento, áreas verdes,. Emplazado al costado del Casino Enjoy, frente a la playa (primera línea), hermosa vista a la playa y lo más importante vigilancia 24/7 para que disfrutes sin preocupaciones


Amplio departamento ubicado en la mejor zona de la región, ubicada en la avenida costanera a pasos de la playa. el lugar cuenta con piscina trmperada, Sauna, Jacuzzi, Gimnasio, amplias zonas verdes y una gran piscina albaire libre. 
Emplazado al costado del Casino Enjoy, cercano a restaurantes, pubs, ciclovias, este lugar hará de tus vacaciones una experiencia inolvidable",['Vista a la bahía'],5.0,3,Soc Inmobiliaria Vista Hermosa,07-2022,https://www.airbnb.cl/rooms/752443868617735503?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-11&previous_page_section_name=1000&federated_search_id=d6c64079-2f8b-43c3-9a95-62866c0a689e
16,Increible casa de playa en Huentelauquen !!,Vivienda rentada entero,Huentaleuquen,10,8,4, Habitación,2,privado,200.0,-31.5343,-71.5663,"https://maps.google.com/maps?ll=-31.5343,-71.5663&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Zona muy tranquila con acceso caminando a 2 playas.,"Linda casa en Huentelauquén a solo 300 mts de la playa y con vista al mar. 2 familias pueden ir comodamente sin problema. 
Suite matrimonial en altura, terraza delantera y trasera, hot tub empotrado en la terraza, bosca en el living y pieza principal, bodega, ducha exterior para despues de la playa, cortinas roller black out en piezas, arenero para niños, entre muchos otros detalles. 
Lugar increible para disfrutar de la playa, el mar, las dunas, roqueríos, y paseos a los alrededores.


Suite matrimonial, pieza matrimonial y dos piezas con un camarote y una cama nido bajo la cama posterior. Margarita los recibe y los despide. Ella estará atenta a dudas que puedan tener, y yo atento desde Santiago.",['Vista al desierto'],4.67,18,Andrés,02-2016,https://www.airbnb.cl/rooms/48082536?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-01&previous_page_section_name=1000&federated_search_id=d6c64079-2f8b-43c3-9a95-62866c0a689e
17,Departamento frente a la playa,Vivienda rentada entero,Elqui,5,4,2, Habitación,2,privado,85.537,-29.9154,-71.2751,"https://maps.google.com/maps?ll=-29.9154,-71.2751&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,En este alojamiento te vas a entretener: ¡relájate con toda la familia!,['Acceso a la playa'],,,Paola Patricia,12-2017,https://www.airbnb.cl/rooms/776139601268236144?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000&federated_search_id=d6c64079-2f8b-43c3-9a95-62866c0a689e
18,Nuevo departamento en la Av. del mar en La Serena,Condo entero,La Serena,4,3,2, Habitación,2,privado,75.332,-29.91603,-71.27405,"https://maps.google.com/maps?ll=-29.91603,-71.27405&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nuevo y hermoso departamento decorado con piezas únicas traídas desde Turquía, el departamento cuenta con 2 dormitorios y 2 baños, y una amplia terraza orientación norte con vista al mar. Existe lavandería de pago en el edificio junto con las siguientes áreas comunes: gimnasio, sala de juegos, jacuzzi, sauna, sala multiuso, sala de cine, piscinas temperada, normal y con olas. (Debido a la pandemia existen restricciones sanitarias para el uso de zonas comunes)",['Vista al horizonte de la ciudad'],5.0,18,Erika,10-2018,https://www.airbnb.cl/rooms/50707008?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000&federated_search_id=06232efb-0113-4842-af66-60d1fbe21b3f
19,EXCELENTE DEPARTAMENTO EQUIPADO EN PRIMERA LÍNEA,Vivienda rentada entero,La Serena,5,3,2, Habitación,2,privado,90.0,-29.9151,-71.2752,"https://maps.google.com/maps?ll=-29.9151,-71.2752&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento nuevo, full equipado y frente al mar. Cuenta con 2 habitaciones y 2 baños, capacidad para 5 personas. Cuenta con TV, TV cable, e internet. Para mayor comodidad incluye ropa de cama y toallas de baño, además de productos para la limpieza. Cocina full equipada.

Ubicado en el mejor sector de Av. Del Mar, con restaurantes, pub, almacenes, farmacias, ciclovía, surf, entre muchos otros.
El edificio cuanta con 5 piscinas, las que incluyen: con olas, otra con barra y temperada.","['Acceso a la playa', 'Frente a la playa']",4.50,12,Matias,05-2018,https://www.airbnb.cl/rooms/47916140?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=06232efb-0113-4842-af66-60d1fbe21b3f
20,Departamento la herradura coqbo.,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,99.0,-29.98273,-71.36647,"https://maps.google.com/maps?ll=-29.98273,-71.36647&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Vuelve a conectarte con tus seres queridos en este alojamiento ideal para familias.,['Acceso a la playa'],,,Joselin,03-2016,https://www.airbnb.cl/rooms/791403457225119264?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-01&previous_page_section_name=1000&federated_search_id=06232efb-0113-4842-af66-60d1fbe21b3f
21,Privilegiada vista mar descansa trabaja o estudia,Condo entero,Coquimbo,5,4,2, Habitación,2,privado,55.0,-29.94623,-71.29184,"https://maps.google.com/maps?ll=-29.94623,-71.29184&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio con la mejor ubicación turística de gran plusvalia, seguridad y tranquilidad en todos el condominio con acceso a la práctica de deportes náuticos y cálidas con hermosas playas para practicar deportes en bicicleta, caminatas y disfrutar corriendo a la orilla de la playa. La ciudad es uno de los destinos turísticos más importantes del país. Destaca su centro histórico con una preservada arquitectura neocolonial caracterizada por sus balcones, pequeñas plazas e Iglesias de piedra de varios siglos de antigüedad y sus extensas playas.","Lugares de interés: Al lado del Casino, mejores restaurantes gastronómicos,   espectacular vista frente a la bahía y playa, ciudad turística con parques, arte y cultura. Te va a encantar mi espacio para relajarse, las vistas, la ubicación, grato ambiente. Cerca del Valle del Elqui, astronomía y mejor clima. Mi alojamiento apto para familias (con hijos), parejas, aventureros y viajeros de negocios. Con toda la comodidad para renovar tus energías con el sonido del oleaje. Serán bienvenidos.


Departamento renovado y espacioso con dos dormitorios y dos baños,  cocina mirando el mar, living - comedor con TV y Wi-Fi. Condominio con energía limpia eléctrico y con paneles  foto-voltaicos y bajo consumo energético, cuenta con tres ascensores con vista panorámica.",['Vista a la bahía'],4.88,131,David,03-2017,https://www.airbnb.cl/rooms/17695088?adults=1&children=0&infants=0&pets=0&check_in=2023-03-27&check_out=2023-04-01&previous_page_section_name=1000&federated_search_id=06232efb-0113-4842-af66-60d1fbe21b3f
22,803 Jardín del mar,Vivienda rentada entero,Coquimbo,5,4,2, Habitación,2,privado,146.0,-29.9441,-71.2896,"https://maps.google.com/maps?ll=-29.9441,-71.2896&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Diviértete con toda la familia en este alojamiento con estilo.
Departamento de lujo en un condominio espectacular","['Acceso a playa Público o compartido', 'Frente a la playa']",,,Soraya Solange,06-2016,https://www.airbnb.cl/rooms/658514721690008276?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000&federated_search_id=06232efb-0113-4842-af66-60d1fbe21b3f
