,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,"Cabaña frente al Mar, Cond. Ensenada ( Los vilos)",Cabaña entero,Los Vilos,Región de Coquimbo,6,4,3, Habitación,2,privado,175.75,-32.00821,-71.51709,"https://maps.google.com/maps?ll=-32.00821,-71.51709&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cabaña frente al Mar, con una vista maravillosa. Ideal para descansar y relajarse, cuenta con todo tipo de comodidades. Cerca de Pichidangui y Los Vilos, aproximadamente 13 km de ambas.
Amoblado al 100%.Calefacción a leña, Todos los dormitorios con TV ( cable), camas con plumones, Piscina,Juegos infantiles,Terraza con Quincho frente al mar, Playa privada a 100 metros.


Lugar para relajarse frente al mar. En una casa con todas las comodidades que imagines. Muy acogedor",['Vista al océano'],4.96,56,Daniela,06-2017,https://www.airbnb.cl/rooms/19196171?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-15&previous_page_section_name=1000&federated_search_id=348e8d75-67bb-4f60-b47a-cc2a8c17cfab
11,Hermosa Casa Frente al Mar,Alojamiento entero,Los Vilos,Coquimbo Region,8,7,5, Habitación,3,privado,185.0,-31.97269,-71.49579,"https://maps.google.com/maps?ll=-31.97269,-71.49579&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Maravillosa casa con amplia terraza sobre acantilado con vista directa al mar. Playa privada y dos hermosos miradores en diferentes niveles. La casa de dos pisos tiene estufa a leña, estufas electricas y parrilla para asados. Se encuentra en Cascabeles Sur entre la hermosa playa de Pichidangui y Los Vilos. La casa esta rodeada de naturaleza autóctona y un ambiente rústico.

Wonderful house on a cliff with a terrace in front of the pacific ocean (breathtaking view). Private pebble beach.


POR FAVOR ANTES DE RESERVAR LES QUEREMOS AVISAR QUE DEBIDO A LA ESCASES DE AGUA EN EL SECTOR NO NOS ES IMPOSIBLE PROVEER EL SERVICIO DE SÁBANAS YA QUE ESTAS NO SE PUEDEN LAVAR. EL AGUA ES PARA EL USO DE LOS HUÉSPEDES SOLAMENTE. 

MIL DISCULPAS POR EL INCONVENIENTE, ESTO ES MOMENTANEO HASTA QUE MEJORE LA SITUACIÓN.

LOS TAMAÑOS DE LAS CAMAS PARA LLEVAR SUS SÁBANAS SON LOS SIGUIENTES:

- 2 camas tamaño King
- 1 camas tamaño Queen
- 1 cama de dos plazas
- 3 camas de una plaza",['Acceso la playa Privado'],4.83,87,Erica,04-2017,https://www.airbnb.cl/rooms/18286353?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=348e8d75-67bb-4f60-b47a-cc2a8c17cfab
12,Casa Mountainbike Pichidangui,Alojamiento entero,Los Vilos,Coquimbo,4,3,2, Habitación,1,privado,50.0,-32.1296,-71.4959,"https://maps.google.com/maps?ll=-32.1296,-71.4959&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa Mountainbike cuenta con capacidad para 4 personas
2 habitaciones, 1 baño y amplio estacionamiento privado y terraza. 
A sólo 8 minutos en auto de la playa y cercano a supermercado.
NOTA IMPORTANTE: TRAER BIDÓN DE AGUA PARA CONSUMO HUMANO.

El espacio
Cuenta con estacionamiento para 3 autos y parrilla.",['Vista al horizonte de la ciudad'],4.69,32,Margarita,11-2016,https://www.airbnb.cl/rooms/46733143?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=348e8d75-67bb-4f60-b47a-cc2a8c17cfab
13,Cabaña Los Vilos,Cabaña entero,Los Vilos,Coquimbo,4,2,2, Habitación,1,privado,60.0,-31.9141,-71.5151,"https://maps.google.com/maps?ll=-31.9141,-71.5151&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"La cabaña está en un lugar tranquilo para descansar y disfrutar de los alrededores, a pasos del mar, cercana a centros gastronómicos y paseo costero. Localizada dentro de amplio terreno con estacionamiento, en barrio residencial seguro. 

Cabaña de 36 m², equipada para 4 personas, con dos camas matrimoniales y un sofá cama. Incluye sábanas, frazadas, cobertor, almohadas y toallas.",['Cocina'],,,Viviana,01-2023,https://www.airbnb.cl/rooms/816728429655267837?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=348e8d75-67bb-4f60-b47a-cc2a8c17cfab
14,CASA BAHÍA AZUL PRIMERA LÍNEA PISCINA VISTA AL MAR,Alojamiento entero,Los Vilos,Coquimbo,8,6,4, Habitación,3,privado,224.643,-32.00202,-71.51756,"https://maps.google.com/maps?ll=-32.00202,-71.51756&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Para disfrutar en familia, casa remodelada en 2021 con nobles maderas, construcción 200 mt., terreno de 7.000 mt. con más de 100 mt. de terrazas.
Tiene una capacidad para 8 personas con: 1 dorm. ppal. en suite, 2 dorm. con 2 camas habilitadas c/u, 1 dorm. en suite en 2do piso y 3 baños completos.
Living en doble altura y chimenea (Bosca). Comedor con gran cocina (inducción y gas) integrada.
Piscina de 18 mt. de largo, amplio quincho en obra, fogón, mirador en acantilado y bajada al mar.",['Vista a la bahía'],4.94,16,Constanza,01-2022,https://www.airbnb.cl/rooms/54159064?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=348e8d75-67bb-4f60-b47a-cc2a8c17cfab
15,Cabaña de ensueño frente al Mar,Cabaña entero,Los Vilos,Región de Coquimbo,4,3,2, Habitación,1,privado,95.0,-31.94097,-71.48589,"https://maps.google.com/maps?ll=-31.94097,-71.48589&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"La cabaña esta a 8 km de Los Vilos en un lugar precioso donde disfrutaran de tranquilidad y atardeceres preciosos

El espacio
La Cabaña tiene Dos habitaciones, es para 1 matrimonio y dos niños   El segundo dormitorio tiene 1 litera",['Acceso la playa Privado'],5.0,31,Gladys,11-2017,https://www.airbnb.cl/rooms/21664816?adults=1&children=0&infants=0&pets=0&check_in=2023-03-07&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=348e8d75-67bb-4f60-b47a-cc2a8c17cfab
16,Acogedora cabaña frente al Mar,Cabaña entero,Los Vilos,Coquimbo,4,3,2, Habitación,1,privado,95.0,-31.90809,-71.49316,"https://maps.google.com/maps?ll=-31.90809,-71.49316&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Mi cabaña esta a 8 km de Los Vilos en un lugar maravilloso, tranquilo, donde podrán ver atardeceres preciosos",['Vista al mar'],4.77,22,Gladys,11-2017,https://www.airbnb.cl/rooms/48721634?adults=1&children=0&infants=0&pets=0&check_in=2023-03-07&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=348e8d75-67bb-4f60-b47a-cc2a8c17cfab
17,Cabaña Papudo para 6 personas,Casa de huéspedes entero,Papudo,Región de Valparaíso,6,5,2, Habitación,"1,5",privado,75.0,-32.5071,-71.44564,"https://maps.google.com/maps?ll=-32.5071,-71.44564&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disponible 04 cabañas para 06 personas cada una, con 02 habitaciones. 01 matrimonial y 01 con 02 camarotes 1 1/2. baño con shower door y baño en primer piso de visita. 
Cada Cabaña cuenta con estacionamiento y sector para realizar parrilladas.
se encuentra a 02 calles de la playa principal, a un costado de la plaza de la comuna y frente a un supermercado.
comercio variado alrededor de la propiedad.


Disponible 04 cabañas para 06 personas cada una, con 02 habitaciones. 01 matrimonial y 01 con 02 camarotes 1 1/2. baño con shower door y baño en primer piso de visita. 
Cada Cabaña cuenta con estacionamiento y sector para realizar parrilladas.
se encuentra a 02 calles de la playa principal, a un costado de la plaza de la comuna y frente a un supermercado.
comercio variado alrededor de la propiedad.",['Costa'],4.89,36,Angela,09-2018,https://www.airbnb.cl/rooms/31318411?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=2aaebd7c-8f2f-4843-b213-e5c4ae7b9405
18,Cabaña familiar 6 personas,Casa de huéspedes entero,Pichidangui,Coquimbo,6,5,3, Habitación,1,privado,67.5,-32.1432,-71.5237,"https://maps.google.com/maps?ll=-32.1432,-71.5237&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cómoda cabaña familiar para un Máximo de 6 personas

El espacio
En el sitio hay 2 casas que comparten el patio y el estacionamiento, solo de arrienda la de abajo.",['Acceso la playa Público o compartido'],,,Evelynne,01-2023,https://www.airbnb.cl/rooms/825929517342693940?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2aaebd7c-8f2f-4843-b213-e5c4ae7b9405
19,Cabaña 1en La Ballena-Guaquén cercana a Los Molles,Casa de huéspedes entero,Guaquen,Valparaíso,6,5,2, Habitación,1,privado,64.0,-32.28069,-71.46492,"https://maps.google.com/maps?ll=-32.28069,-71.46492&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"""Cabañas Pukará del Sol"", en La Ballena, con excelente ubicación, a minutos del mar y a minutos de otras playas como Los Molles y/o Pichicuy, contamos con estacionamiento y pequeño patio trasero . A pasos de la carretera 5 Norte y al lado de un local de comida rápida y pastelería; negocios cerca. Está totalmente equipada. Un sector tranquilo, acogedor y con agua incluida. (Por protocolos de sanidad, debe traer sábanas y fundas de almohada propias)
Puede solicitar mi ig por interno para ofertas.


Cabañas en un lugar tranquilo y muy bien ubicado",['Vista al jardín'],4.71,7,Itan,01-2020,https://www.airbnb.cl/rooms/567443703846880668?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2aaebd7c-8f2f-4843-b213-e5c4ae7b9405
20,"Acogedora suit,baño independiente, tv,estacionamie",Habitación privada en suite de invitados,El Melón,Valparaíso,6,6,6, Habitación,6compartidos,compartido,25.0,-32.68786,-71.21768,"https://maps.google.com/maps?ll=-32.68786,-71.21768&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Desconecta de tus preocupaciones en este espacio tan amplio y sereno.,['Televisor de alta definición con Apple TV'],4.89,18,Sergio Gonzalo,05-2019,https://www.airbnb.cl/rooms/53943334?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2aaebd7c-8f2f-4843-b213-e5c4ae7b9405
21,CABAÑA PICHIDANGUI,Suite de invitados entero,Pichidangui,Chile,4,6,2, Habitación,2,privado,50.0,-32.13656,-71.53424,"https://maps.google.com/maps?ll=-32.13656,-71.53424&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Pichidangui - Costanera
Es muy concurrido en verano por su bella bahía de 5 Km. de extensión, de tranquilas aguas y que se encuentra rodeada por una playa de arena blanca. Además, es centro de actividades náuticas como el windsurf, parapente, paseos en bote, lanchas y veleros.
Posee una buena infraestructura hotelera y gastronómica (hoteles, moteles, cabañas, residenciales, camping, hosterías). Es un balneario ideal para familias, por la tranquilidad de sus aguas y su extensa playa.


Valor por 1 o2 personas $60.000, por noche .
Adicional  $10.000",['Cocina'],4.33,4,Eduardo,03-2018,https://www.airbnb.cl/rooms/29149460?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2aaebd7c-8f2f-4843-b213-e5c4ae7b9405
22,Cabaña 3en La Ballena-Guaquén cercana a Los Molles,Casa de huéspedes entero,Guaquen,Valparaíso,6,5,2, Habitación,1,privado,64.0,-32.28082,-71.46514,"https://maps.google.com/maps?ll=-32.28082,-71.46514&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"""Cabañas Pukará del Sol"", en La Ballena, con excelente ubicación. A minutos del mar y a minutos de otras playas como Los Molles y/o Pichicuy, contamos con estacionamiento y pequeño patio trasero . A pasos de la carretera 5 Norte y al lado de un local de comida rápida y pastelería, negocios cerca. Está totalmente equipada. Un sector tranquilo, acogedor y con agua incluida. (Por protocolos de sanidad, debe traer sábanas y fundas de almohada propias)


Cabañas en un lugar tranquilo y muy bien ubicado",['Vista al jardín'],4.83,6,Itan,01-2020,https://www.airbnb.cl/rooms/569504395307468442?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2aaebd7c-8f2f-4843-b213-e5c4ae7b9405
23,Alojamiento en El Valle,Habitación privada en casa de huéspedes,La Ligua,Valparaíso,7,5,2, Habitación,1,privado,22.0,-32.43621,-71.21466,"https://maps.google.com/maps?ll=-32.43621,-71.21466&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Este en un hospedaje familiar. Tenemos un hermoso campo con lindo jardín y es un lugar tranquilo  ideal para descansar estamos a 5 minutos del centro de La Ligua y de la zona de Vallle Hermoso (venta de tejidos) y, a 20 minutos de los más exclusivos balnearios Maitencillo, Zapallar, Cachagua, Papudo, Los Molles, etc..

El espacio
Es una parcela con plantación de palta hass, pequeña huerta y hermoso jardín",['Cocina'],,,Alvaro,01-2018,https://www.airbnb.cl/rooms/821003656940151029?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2aaebd7c-8f2f-4843-b213-e5c4ae7b9405
24,Cabaña Maitencillo,Suite de invitados entero,Puchuncaví,Valparaíso,4,3,2, Habitación,1,privado,80.648,-32.63682,-71.42676,"https://maps.google.com/maps?ll=-32.63682,-71.42676&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa independiente, cercana a supermercados, calle tranquila a pasos de la playa.

Número de permiso
1334","['Acceso a playa Público o compartido', 'Frente a la playa']",5.0,3,Natacha,02-2022,https://www.airbnb.cl/rooms/738363558180158431?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2aaebd7c-8f2f-4843-b213-e5c4ae7b9405
25,"Cabaña rústica en Cachagua, Chile",Casa de huéspedes entero,Cachagua,Región de Valparaíso,9,6,4, Habitación,3,privado,102.0,-32.57863,-71.45082,"https://maps.google.com/maps?ll=-32.57863,-71.45082&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Construida hace 50 años, nuestra cabaña rústica invita al descanso, a las caminatas y a practicar deportes como el surf, ciclismo, golf, cabalgatas, caminatas y más... A pasos de la Cabaña está la paradisiaca playa Las cujas, también Los coirones, el santuario natural ISLA de los pingüinos y la Playa grande. La cabaña esta Ubicada en la avenida principal, cercana al centro comercial, restaurantes, supermercado y más. Cachagua invita a vivir momentos inolvidables.


La cabaña está ubicada en la calle principal de Cachagua cercana a locales comerciales supermercado y restaurant. Además cuenta con un estacionamiento al interior del recinto y una terraza con vista al valle. 

Al interior tiene una cocina, un living comedor, una habitación con cama 2 plazas y una habitación con una cama nido (2 camas de 1 plaza c/u), un baño (agua caliente). No cuenta con wifi. 

La segunda parte de la cabaña,  está en la parte inferior está tiene solo un living, un baño, una cama de dos plazas y una pieza con 1 camarotes (2 colchones de 1 plaza c/u) y una cama de 1 plaza y media. 

Para arrendar debes considerar llevar toallas y artículos personales. Las sábanas, frazadas y cubrecamas están disponibles en las habitaciones.",['Cocina'],4.56,37,Susana,07-2016,https://www.airbnb.cl/rooms/18048601?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2aaebd7c-8f2f-4843-b213-e5c4ae7b9405
26,"Estacionamiento, habitación matrimonial, baño, ac",Habitación privada en suite de invitados,El Melón,Valparaíso,2,1,6, Habitación,1privado,privado,27.0,-32.68819,-71.21665,"https://maps.google.com/maps?ll=-32.68819,-71.21665&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Lleva a toda la familia a este fantástico lugar con muchas zonas para divertirse.,['No disponible: Detector de monóxido de carbono\nDetector de monóxido de carbono'],,,Sergio Gonzalo,05-2019,https://www.airbnb.cl/rooms/566106279735861889?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=2aaebd7c-8f2f-4843-b213-e5c4ae7b9405
27,Cabaña Bosques del Rungue 3,Casa de huéspedes entero,Puchuncaví,Región de Valparaíso,6,6,2, Habitación,2,privado,108.0,-32.7273,-71.41,"https://maps.google.com/maps?ll=-32.7273,-71.41&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Excelentes cabañas familiares totalmente equipadas para 6 personas, cerca de las principales playas de Maitencillo

El espacio
Disponemos de 3 cabañas y camas adicionales",['Cocina'],5.0,4,Jaime,07-2017,https://www.airbnb.cl/rooms/19765543?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=8b94be68-3a49-4da3-a66c-7e5f58fba784
