,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,Casa Ikigai en Valle Del Limarí,Habitación privada en alojamiento,Ovalle,3,2,2, Habitación,2,privado,45.0,-30.61917,-71.21607,"https://maps.google.com/maps?ll=-30.61917,-71.21607&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Zona muy tranquila, con bellos parques que rodean el conjunto residencial, a minutos del centro de la ciudad, donde también encontraran locomoción para los principales atractivos turísticos del valle del Limarí . Algunos de ellos son: Parque Fray Jorge, Valle del encanto, embalse La Paloma, Astroturismo, embalse Recoleta, Chañaral de Caren. A la proximidad está también la comuna Río Hurtado patrimonio cultural y arqueológico donde podrán visitar los petroglifos, fósiles y vestigios de culturas precolombinas. A solo una hora en auto o una hora y media en bus podrán también visitar la ciudad de La Serena.","Lugar de relajación en el bello Valle del Limarí, donde podrán visitar el Parque Fray Jorge y Valle del Encanto, además degustar vinos y piscos de la zona o ir de compras en la famosa feria modelo de Ovalle. Es una alternativa distinta y central a 8 minutos del centro. Habitación con baño privado para 2 personas y una habitación adicional para una 3° persona con baño compartido. Incluido en el valor tinaja de hidromasaje (Según condiciones de uso). 
Visítenos y tendrán una estadía inolvidable !!",['Wifi'],,,Greys,07-2017,https://www.airbnb.cl/rooms/796998619330549076?adults=1&children=0&infants=0&pets=0&check_in=2023-02-15&check_out=2023-02-21&previous_page_section_name=1000
11,Gran casa en Totoralillo con vista al mar y más!,Casa de campo entero,Totoralillo,12,10,4, Habitación,"4,5",privado,260.811,-30.06154,-71.36812,"https://maps.google.com/maps?ll=-30.06154,-71.36812&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"730 m² de entretención!  Cuenta con piscina, cama saltarina, quincho, taca-taca, mesa de pool y mucho espacio para jugar!

4 habitaciones, cada una con baño privado:
-3 con una cama de dos plazas y una cama nido.
-1 con una cama de dos plazas. 

Luminoso living (bellas puestas de sol), mesas grandes para comer, 4 estacionamientos, y a solo 5 minutos en auto de la playa.

*Desayuno opcional por $7500
-Pan ciabatta aliado/palta jamón/huevo
-Trozo de pastel
- te/café/leche
- Fruta/yogurt con cereal",['Vista al mar'],,,Macarena,08-2021,https://www.airbnb.cl/rooms/758653560599739892?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
12,Casa en Playa Grande Tongoy,Alojamiento entero,Tongoy,9,7,3, Habitación,2,privado,160.0,-30.28063,-71.49723,"https://maps.google.com/maps?ll=-30.28063,-71.49723&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa casa con capacidad para 9 personas en la playa grande de Tongoy. Cuenta con un terreno de 6.000mt2 dentro de un recinto cerrado con acceso directo a la playa y a 2 km del centro de Tongoy. La casa tiene una maravillosa vista a la playa grande y al humedal Salinas Chico. Cuenta con tres dormitorios, dos baños y un amplio living comedor con cocina integrada. Los huéspedes podrán disfrutar de una gran terraza con una tina caliente, sector de hamacas y un patio interior con parrilla.


Cama King y cama 1 plaza
Cama 2 plazas y cama de 1 1/2 plaza
Cama 1 1/2 plaza y camarote",['Vista al mar'],,,Isabel,10-2016,https://www.airbnb.cl/rooms/766490695586248036?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-03-01&previous_page_section_name=1000
13,Casa en Condominio Agua Dulce Huentelauquen,Villa entero,Angostura,6,4,3, Habitación,3,privado,220.0,-31.52223,-71.55345,"https://maps.google.com/maps?ll=-31.52223,-71.55345&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","The house is located inside Agua Dulce condominium, which features direct beach access, football pit, tennis court and several trekking and walking trails.
Supermarket and shops can be found at Huentelauquen, the closest town, which is about 10 minutes from the Villa","CASA QUEBRADA. Nature and reconnection!
A special place to spend time with love ones, relax, chill and explore. Our Villa combines a stunning spot at the edge of a cliff with full sea view. The deco is stylish and charming with art on every single room!

El espacio
A house at the edge of a cliff with perfect sea view and amazing nature surrounding the house. Our place is nicely decorated with art in every room. A large terrace with an outdoor jacuzzi plus a bbq area make it perfect for a family holiday",['Vista a la bahía'],4.78,18,Maria,02-2014,https://www.airbnb.cl/rooms/50591250?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000
14,"Casa del Valle, Lugar soñado.",Casa de campo entero,La Serena,12,9,4, Habitación,4,privado,280.0,-29.92458,-71.21694,"https://maps.google.com/maps?ll=-29.92458,-71.21694&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Esta casa está preparada para un grupo de 12 a 15 personas, completamente equipada, con hermosas y amplias áreas verdes, gran Piscina, Gimnasio, Quincho y horno de barro, mesa de ping pong, mesa de mini ping pong, Taca Taca o futbol de mesa, tina de madera de agua caliente a leña, 4 dormitorios, 4 baños, Wi-Fi, hermosas y acogedoras decoraciones ideal para venir a relajarse y llenarse de energía del valle del Elqui. Está ubicada hacia el valle Km 14, a 15 min del centro y  25 min de la playa.",['Cocina'],5.0,5,Víctor,12-2022,https://www.airbnb.cl/rooms/787658634284634599?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
15,"Huentelauquén, Cond. Agua Dulce, primera línea",Alojamiento entero,Huentelauquén,12,11,4, Habitación,3,privado,260.0,-31.56205,-71.5492,"https://maps.google.com/maps?ll=-31.56205,-71.5492&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Condominio Agua Dulce. Seguridad, canchas de tenis, fútbol y juegos para niños.","Ubicación única en primera línea, con salida directo a la playa de Agua Dulce (a pasos). Un dormitorio principal en suite, 2 habitaciones para 4 personas cada una (1 camarote + cama nido), 1 baño general con ducha, y habitación de servicio con camarote y baño con ducha, que usamos para invitados. Tiene un Jacuzzi para 6 personas y una U de skate. TV con Direct TV en el living y dormitorio principal. Quincho con parrilla y fogón. Canchas de tenis y fútbol del condominio disponibles.",['Acceso a la playa'],,,Rodrigo,12-2015,https://www.airbnb.cl/rooms/780358928127077736?adults=1&children=0&infants=0&pets=0&check_in=2023-02-28&check_out=2023-03-07&previous_page_section_name=1000
16,cabaña/tinaja/piscina,Cabaña entero,Vicuña,4,4,2, Habitación,3,privado,84.12,-30.0001,-70.6859,"https://maps.google.com/maps?ll=-30.0001,-70.6859&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con toda la familia en este alojamiento donde la tranquilidad se respira y disfrutaras de los cielos más limpios del mundo, también ofrecemos distintas terapias alternativas (reiki, masajes descontracturantes y relajantes, piedras calientes, alineación de chakras, etc) treeking ancestrales, entre muchos otros entretenidos panoramas familiares",['Cocina'],,,Ana Karina,12-2022,https://www.airbnb.cl/rooms/795788839084541070?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000
17,"Hermosa casa en condominio, jacuzzi y vista al mar",Casa de campo entero,Los Molles,8,7,3, Habitación,2,privado,155.0,-32.23256,-71.50407,"https://maps.google.com/maps?ll=-32.23256,-71.50407&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Condominio tranquilo y seguro, con flora y fauna nativa de la zona (podrás ver zorros, liebres y hermosas aves, entre otras especies), en donde puedes salir a caminar o hace deporte, reservar la cancha de fútbol/pádel y jugar en la plaza de juegos. Ambiente muy agradable y familiar.","Hermosa casa full equipada para alojar 8 adultos (+1 niñ@ y 1 bebé) con vista al mar, jacuzzi en amplia terraza y mini cancha de fútbol. 

Dentro del condominio Rocas Del Mar (con seguridad 24/7,  canchas de fútbol/pádel, senderos para deporte y plaza de juegos infantiles a 200 metros de la casa), estás a 5 minutos en auto de la playa. Los Molles es famoso por sus escuelas de buceo y el Bioparque Puquén.

¡Vive una experiencia de tranquilidad, descanso y desconexión que jamás vas a olvidar!


Moderna casa de campo en condominio. Full equipada con tres habitaciones y capacidad para 8 adultos. Gran terraza con vista al mar, tranquila y silenciosa. Jacuzzi al aire libre para 4 personas y  mini cancha de futbol.",['Vista a la bahía'],4.93,15,Rodrigo,10-2016,https://www.airbnb.cl/rooms/658836724167165160?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000
18,Exquisita casa vista al mar,Bungalow entero,Coquimbo,6,4,2, Habitación,2,privado,150.0,-29.98696,-71.38114,"https://maps.google.com/maps?ll=-29.98696,-71.38114&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Muy cerca de Coquimbo pero no se ve ni se escucha. Rico silencio, nadie molesta, casi nadie alrededor. Bajar al mar por senderos diaguitas milenarios con flora propia de la zona. Recomendable pantalon largo y zapato de treking. Playas en Totoralillo, Guanaqueros, Tongoy, La Serena.
Avistamiento de ballenas y delfines en Chañaral de Aceituno y Punta de Choros.
Vicuña, Cochiguaz, Observatorio Mamayuca, otras localidades y multiples restoranes en el Valle del Elqui interesantes de conocer.
Restoranes en Avda del Mar en Serena, Tongoy, Guanaqueros y Totoralillo. Barrio Ingles en Coquimbo y Museo Arqueologico en Serena valen la pena.","Muy silencioso, preciosa vista al mar desde todas las piezas, ricas terrazas, Hot Tub con vista privilegiada, bracero y parrilla en terraza interior, 2 piezas amplias con baños privados, cocina americana bien equipada, amplio estacionamiento, estacion de trabajo, calefaccion combustion lenta, ideal para dos parejas y eventualmente dos niños. Relájate en esta escapada única y tranquila.


Muy cerca de Coquimbo pero no se ve ni se escucha. Playas en Totoralillo, Guanaqueros, Tongoy, La Serena, avistamiento de ballenas y delfines en Chañaral de Aceituno y Punta de Choros.
Vicuña, Cochiguaz, Observatorio Mamayuca, otras localidades y multiples restoranes en el Valle del Elqui  interesantes de conocer.
Restoranes en Avda del Mar en Serena, Tongoy, Guanaqueros y Totoralillo",['Vista a la bahía'],,,Juan Pablo,02-2019,https://www.airbnb.cl/rooms/796993034856852946?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-27&previous_page_section_name=1000
19,Casa Vista Hermosa en Rosario de Peñuelas,Alojamiento entero,Coquimbo,8,6,4, Habitación,"3,5",privado,97.0,-29.96265,-71.30631,"https://maps.google.com/maps?ll=-29.96265,-71.30631&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Barrio exclusivo y tranquilo,"Linda casa en barrio exclusivo, piscina, quincho, 4 habitaciones 4 baños,  hermosa vista",['Vista a la bahía'],4.65,37,Luis,11-2020,https://www.airbnb.cl/rooms/47411331?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-09&previous_page_section_name=1000
20,hermosa casa cerca de la playa,Alojamiento entero,Coquimbo,7,5,3, Habitación,"3,5",privado,89.62,-29.99739,-71.3325,"https://maps.google.com/maps?ll=-29.99739,-71.3325&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Este alojamiento único tiene mucho espacio para que disfrutes con los tuyos.,['Vista al horizonte de la ciudad'],,,Gregory,03-2022,https://www.airbnb.cl/rooms/802069527830084345?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-28&previous_page_section_name=1000
21,De Tongoy a las estrellas,Alojamiento entero,Tongoy ,8,7,3, Habitación,"2,5",privado,145.0,-30.25865,-71.47327,"https://maps.google.com/maps?ll=-30.25865,-71.47327&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Disfruta de la tranquilidad del sector,
por la noches podrás observar las estrellas.
La casa está cercana a otros balnearios, como Puerto Velero, Guanaqueros. también a la Ciudades de La Serena y Coquimbo para disfrutar de la gastronomía y aprovechar una escapada al valle de Elqui para conocer y degustar el Pisco famoso de la zona","Disfruta de la tranquilidad de una parcela y la cercanía de la playa.
una casa con grandes espacios para compartir con la familia y los amigos .
terraza techada y otro espacio al aire libre. una salamandra para disfrutar del calorcito de hogar.
Amplios espacios para estacionaiento, parrilla para hacer un asado.


Los huéspedes tienen acceso a la casa completa, al patio y terreno de la parcela, donde hay variedad de árboles, espacios de terrazas interior, balcón, tinaja de agua caliente. terraza al aire libre.",['Vista al jardín'],5.0,9,Nelly,11-2019,https://www.airbnb.cl/rooms/39837823?adults=1&children=0&infants=0&pets=0&check_in=2023-03-14&check_out=2023-03-19&previous_page_section_name=1000
22,Vistas increíbles desde la hermosa cabina de madera,Cabaña entero,Los Molles,7,5,3, Habitación,2,privado,84.0,-32.22637,-71.50734,"https://maps.google.com/maps?ll=-32.22637,-71.50734&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"en un entorno mágico, muy cerca de hermosas playas en la 5ª región de chile, con una vista increíble del Parque Bio Puquén, puedes disfrutar de un lugar tranquilo y tranquilo para compartir contigo mismo o con tu familia o amigos.",['Cocina'],4.70,50,Rodrigo,04-2014,https://www.airbnb.cl/rooms/2748230?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-23&previous_page_section_name=1000
23,"Espectacular casa con vista al mar, los Molles.",Alojamiento entero,La Ligua,11,10,4, Habitación,3,privado,270.0,-32.20462,-71.51374,"https://maps.google.com/maps?ll=-32.20462,-71.51374&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","La casa se encuentra en un condominio, ""Rocas del Mar"". Las casas están en terrenos de 5.000 m2. El lugar es muy tranquilo y las casas bastante aisladas unas de otras. Existe seguridad por parte del condominio.","Espectacular casa de Playa en Condominio Rocas del Mar a 188 km de Santiago. La casa cuenta con una gran vista al mar, muy espaciosa y tiene capacidad para 11 personas. Cuenta con piscina, jacuzzi eléctrico, quincho, disco a gas, cama elástica, casa de juego y cajón de arena para niños, fogón, ducha exterior para cuando llegas de la playa.
Condominio cuenta con plaza de juegos, seguridad, cancha de padel, fútbol y volei playa sin costo, además de circuitos de treking, bicicleta y enduro.


Casa de 215 m2 útiles en terreno de 5.000 m2. Cuenta con logia y patio de servicio separada de la casa. La casa tiene 4 piezas todas de muy buen tamaño siendo la pieza principal muy amplia con baño dentro de ella. Todas las piezas tienen vista al mar. La casa esta separada en 2 ambientes, en el primero hay 2 piezas con 2 baños y en el segundo 2 piezas con 1 baño, entre medio de estos espacios esta el living/salita, comedor y cocina, estos últimos espacios se calientan con bosca a leña. El comedor se une a la terraza donde hay un gran quincho con spiedo incluido y el quincho esta dentro de un espacio en donde comparte con una terraza, un fogón y una ducha exterior que es de agua caliente.",['Vista al jardín'],,,Jaime,04-2016,https://www.airbnb.cl/rooms/751460282901558360?adults=1&children=0&infants=0&pets=0&check_in=2023-04-01&check_out=2023-04-06&previous_page_section_name=1000
24,Exclusiva casa con vista panorámica al mar,Alojamiento entero,Guanaquero,10,9,3, Habitación,2,privado,255.0,-30.19809,-71.41142,"https://maps.google.com/maps?ll=-30.19809,-71.41142&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",En barrio residencial a 400 mts del mar,"Linda casa minimalista en altura, con gran vista al mar.
Acceso a playa, 5 minutos caminando.

Tres dormitorios, dos baños, cocina americana, loggia, lavadero y servicios.

No se permiten mascotas.",['Vista a la bahía'],5.0,4,Claudia,10-2021,https://www.airbnb.cl/rooms/52806803?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-08&previous_page_section_name=1000
