,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
11,Cabaña 1en La Ballena-Guaquén cercana a Los Molles,Casa de huéspedes entero,Guaquen,6,5,2, Habitación,1,privado,70.0,-32.28069,-71.46492,"https://maps.google.com/maps?ll=-32.28069,-71.46492&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El lugar es muy tranquilo y hay lugares para comer, negocios, playas, y lugares turísticos todos muy cercanos y accesibles.","""Cabañas Pukará del Sol"", en La Ballena, con excelente ubicación, a minutos del mar y a minutos de otras playas como Los Molles y/o Pichicuy, contamos con estacionamiento y pequeño patio trasero . A pasos de la carretera 5 Norte y al lado de un local de comida rápida y pastelería; negocios cerca. Está totalmente equipada. Un sector tranquilo, acogedor y con agua incluida. (Por protocolos de sanidad, debe traer sábanas y fundas de almohada propias)
Puede solicitar mi ig por interno para ofertas.


Cabañas en un lugar tranquilo y muy bien ubicado",['Vista al jardín'],4.71,7,Itan,01-2020,https://www.airbnb.cl/rooms/567443703846880668?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000
12,Casa para Huéspedes,Casa de huéspedes entero,Coquimbo,6,5,3, Habitación,2,privado,27.825,-29.98605,-71.35277,"https://maps.google.com/maps?ll=-29.98605,-71.35277&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Vecindario Residencial, Silencioso. Se puede acceder al mar caminado a unos 5 minutos. Se puede encontrar supermercado Santa Isabel, cerca. La playa mas cercana es llamada ""playa la herradura"", la que tiene numerosos restoranes muy bien evaluados, hay un pequeño bulevar donde se puede acceder a una pastelería con patio de comida y un mini Marquet. También pueden visitar un pequeño muelle con sus veleros y todo a unos pasos de la residencia.","Relájate con   la familia en este tranquilo y seguro barrio a pocos minutos del mar.

 Un espacio muy hogareño,  tranquilo y acogedor. 

 Yo, Patricia como anfitriona los ayudaré a que se sientan como en su hogar. 

Tendrás un espacio  exclusivo, con total privacidad.

Bienvenidos!",['Acceso a la playa'],,,Juan,03-2013,https://www.airbnb.cl/rooms/807185136401739069?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-04&previous_page_section_name=1000
13,"Cabaña Portal del Valle II, LS",Casa de huéspedes entero,La Serena,4,3,2, Habitación,1,privado,35.0,-29.93055,-71.17103,"https://maps.google.com/maps?ll=-29.93055,-71.17103&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate con tu familia en este tranquilo lugar para quedarse. Ubicado en el comienzo del Valle del Elqui, sector Quebrada de Monardez por la ruta 41. Cuenta con 2 dorm, 1 baño, TV, Wifi, living comedor, cocina y lavadora. Se admiten mascotas , dos máximo. Indispensable venir en vehículo. Se accede por camino de tierra pero es amigable con autos pequeños como un Spark. Casi al lado se ubica el Fundo Renacer de Monardez, centro turístico que cuenta con piscinas y quinchos.",['Cocina'],,,María Graciela,09-2015,https://www.airbnb.cl/rooms/800834158605466133?adults=1&children=0&infants=0&pets=0&check_in=2023-02-19&check_out=2023-02-24&previous_page_section_name=1000
14,"Arriendo mi segundo piso, entrada independiente",Casa de huéspedes entero,Coquimbo,10,7,4, Habitación,2,privado,51.2,-29.95597,-71.27116,"https://maps.google.com/maps?ll=-29.95597,-71.27116&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Es un barrio residencial y tranquilo.,"Alojamiento ubicado en el límite de la ciudades de La Serena y Coquimbo, cercano a playas, supermercados, mall, Outlet, estaciones de combustible, centro de La Serena y  Coquimbo.
2.7 km a Playa Peñuelas,  Avenida del mar.
2,6 km a casino Enjoy Coquimbo. 
1 km a supermercado Lider y Unimarc. 
1.9 km a Vivo Outlet Peñuelas. 
4.4 km a Arauco Premiun Outlet Coquimbo.
6.8 km a mall Plaza La Serena.
7.9 km mall vivo Coquimbo.
8.2 km plaza de armas de La Serena.
8.7 km a plaza de armas de Coquimbo.


es una casa de segundo piso con entrada independiente y un estacionamiento.
esta habilitada para un máximo de 8 personas. 
cuenta con 4 dormitorios disponiblessegún númerode personas as, 2 baños, living, comedor y cocina amplia.",['Acceso la playa Público o compartido'],4.77,13,Jorge,01-2019,https://www.airbnb.cl/rooms/533118717654437416?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000
15,"Guanaqueros, naturaleza y campo",Habitación privada en casa de huéspedes,Coquimbo,6,5,3, Habitación,2,privado,64.638,-30.2099,-71.3968,"https://maps.google.com/maps?ll=-30.2099,-71.3968&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Lleva a toda la familia a este fantástico lugar con muchas zonas para divertirse.,['Cocina'],,,Nelson,01-2023,https://www.airbnb.cl/rooms/824478327357277569?adults=1&children=0&infants=0&pets=0&check_in=2023-02-14&check_out=2023-02-19&previous_page_section_name=1000
16,CABAÑAS FRANCISCA,Habitación privada en casa de huéspedes,Salamanca,10,5,5, Habitación,5,privado,20.0,-31.83588,-70.85735,"https://maps.google.com/maps?ll=-31.83588,-70.85735&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Son parcelas, lo que permite un distanciamiento y bajo ruido. Muy cercano a las montañas.","Cabañas Francisca cuenta con:
Habitaciones single de 12 o 15 m2
Baños privados
Entradas independientes
Camas de 2 plazas
TV satelital
Internet satelital
Refrigerador de 90 Litros
Cámaras de vigilancias IP las 24 hrs.",['Vista a las montañas'],,,Katty Cortés,04-2018,https://www.airbnb.cl/rooms/51349822?adults=1&children=0&infants=0&pets=0&check_in=2023-02-13&check_out=2023-02-18&previous_page_section_name=1000
17,Depto dos piezas independiente con estacionamiento,Suite de invitados entero,La Serena,2,2,2, Habitación,1,privado,31.99,-29.8999,-71.26199,"https://maps.google.com/maps?ll=-29.8999,-71.26199&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disfruta de la sencillez de este alojamiento tranquilo, y céntrico. Ubicado en la entrada del barrio Puertas de Mar en La Serena, donde encontraras a un par de cuadras supermercados, multitiendas, y un mall. A pasos de locomocion colectiva y a unos 15 minutos caminando del centro de La Serena y 15 minutos de la playa .  Depto nuevo consta de dos habitaciones y dos camas. Baño independiente y privado. Depto tiene entrada independiente y estacionamiento cerrado gratis. Seguro y conveniente !!!",['Wifi'],4.39,31,Fabian,06-2015,https://www.airbnb.cl/rooms/705001076423094455?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-28&previous_page_section_name=1000
18,El ruco. Frente al mar en Caleta San Pedro.,Suite de invitados entero,La Serena,4,3,2, Habitación,"1,5",privado,38.7,-29.8805,-71.2728,"https://maps.google.com/maps?ll=-29.8805,-71.2728&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","caleta de pescadores, playa, cercana a restaurante gastronómico y pizzeria..","Cabaña frente al mar..dispone de estacionamiento y comodidad para cuatro personas.. Lugar tranquilo especial para descansar del ruido de la Ciudad y a 10 minutos del centro de la Serena.

El espacio
Tranquilidad y hermosa vista a la playa.",['Acceso a la playa'],4.75,53,Marcela,10-2019,https://www.airbnb.cl/rooms/41143669?adults=1&children=0&infants=0&pets=0&check_in=2023-02-21&check_out=2023-02-26&previous_page_section_name=1000
19,"Guanaqueros, Campo y mar",Habitación privada en casa de huéspedes,Guanaqueros,8,5,4, Habitación,2,privado,120.008,-30.2103,-71.3968,"https://maps.google.com/maps?ll=-30.2103,-71.3968&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Sector rural con caminos de tierra muy tranquilo y sin bulla,"Lleva a toda la familia a este fantástico lugar con muchas zonas para divertirse.
Con muchas áreas al aire libre, piscinas, tinaja, quincho, cómodas y hermosas habitaciones que harán de tus vacaciones una experiencia inolvidable.

Otros aspectos a destacar
Habitaciones con baño privado y espacios como cocina, quincho, piscinas, comedores son compartidos con otros huéspedes",['Cocina'],,,Nelson,01-2023,https://www.airbnb.cl/rooms/811039120797830605?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000
20,Casa 5 minutos de la Playa,Casa de huéspedes entero,Coquimbo,3,2,2, Habitación,1,privado,35.0,-29.96918,-71.30261,"https://maps.google.com/maps?ll=-29.96918,-71.30261&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","La casa se encuentra en un condominio cerrado en el sector El Rosario de Peñuelas, un barrio muy tranquilo y seguro, con 2 supermercados a los que se puede llegar fácilmente a pie (un Lider y un Santa Isabel), 2 farmacias, 2 servicentros, strip center y Outlet.
Transporte público a 1 cuadra con locomoción hacia La Serena, Coquimbo y sector playa. También se puede llegar a la playa caminando en no más de 20 minutos, o en vehículo en 5 minutos.
El sector es conocido por ser tranquilo, silencioso y tener un ambiente familiar, las calles no son muy transitadas por vehículos y es un lindo barrio residencial para salir a recorrer caminando. No es problemático llegar tarde puesto que aún de noche no es para nada un sector peligroso.","Casa completa para 2 o 3 personas dentro condominio con cierre perimetral. 
Ideal para parejas que buscan un lugar seguro y acogedor. 
2 Habitaciones, 1 con cama matrimonial  y 1 con cama individual. Baño completo con tina y ducha, cocina americana con hervidor, frigobar, vajilla y utensilios básicos. Sala de estar con comedor, 2 sofás, TV y wi-fi. 
Vista al mar desde el 2 piso. Estacionamiento interior techado.
3 Huéspedes como máximo incluyendo niños mayores de 2 años


Recibimos con mucho cariño a nuestros huéspedes y hacemos nuestro mayor esfuerzo para que se sientan cómodos y agradados. Nos preocupamos especialmente de la higiene y limpieza de la casa entre un huésped y otro.
Durante la estadía nos mantenemos atentos para orientarlos en lo que respecta a lugares interesantes de visitar, medios de transporte, gastronomía o cualquier necesidad que se presente.
Nuestro objetivo es que tengan el mejor recuerdo de nuestro espacio.",['Acceso la playa Público o compartido'],4.76,37,Matias,12-2017,https://www.airbnb.cl/rooms/31338826?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-27&previous_page_section_name=1000
21,"Una vista increíble , seguridad, y tranquilidad",Casa de huéspedes entero,Coquimbo,5,4,2, Habitación,1,privado,63.0,-29.9797,-71.37182,"https://maps.google.com/maps?ll=-29.9797,-71.37182&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Hermosas casas con una rendición semiárida y una vista increíble a la bahía de La Herradura,"La Herradura es una pequeña comunidad a unos 14 kilómetros de la Serena. La Herradura provee para el turista seguridad y tranquilidad. La playa es calmada y no sobre-poblada. La Casa tiene dos dormitorios y un jardín cercado, El cual da la posibilidad  de traer tu mascota. La vista es espectacular. tiene estacionamiento privado dentro de la propiedad lo que te da seguridad que tu vehículo esta seguro.


la casa es muy acogedora,  consta con un amplio dormitorio matrimonial. tiene una vista increíble a la bahía de La Herradura. 5 sillas de playa están en la terraza para que puedan disfrutar de una bella vista y al espectáculo de luces por la noche donde se puede divisar La Serena y Coquimbo.
Hay un patio donde los niños pueden jugar y las mascotas disfrutar.",['Vista al horizonte de la ciudad'],4.92,13,Gabriela,08-2019,https://www.airbnb.cl/rooms/47471719?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-27&previous_page_section_name=1000
22,Relajate en esta hermosa casa de campo en Horcón,Casa de huéspedes entero,Paihuano,8,8,3, Habitación,2,privado,120.0,-30.18445,-70.48458,"https://maps.google.com/maps?ll=-30.18445,-70.48458&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermosa casa de campo, ideal para familias grandes. Contamos con lindos y cómodos espacios que te harán disfrutar de la paz y tranqulidad del valle del Elqui.
Nos encontramos a 15 minutos en vehículo del mágico pueblo de Pisco Elqui y a 5 minutos del pueblito de artesanos de Horcón, un lugar muy visitado por todos los turistas, que seguro te gustará visitar.


Reserva ahora y ven a conocer esta preciosa casa de campo en Horcón  equipada para 8 personas.
Únete a esta travesia que es el espectacular Valle del Elqui, donde podrás disfrutar desde nuestra terraza techada, la cual tiene vista a los espectaculares cerros que nos rodean.
La casa cuenta con comodas camas (hasta una cama King), donde podrán disfrutar de esas estrelladas noches que nos dan nuestros cielos.",['Vista a las montañas'],,,Raúl,01-2018,https://www.airbnb.cl/rooms/755115247088807951?adults=1&children=0&infants=0&pets=0&check_in=2023-02-13&check_out=2023-02-18&previous_page_section_name=1000
23,Departamento interior a 200 mts.de plaza y centro,Casa de huéspedes entero,Pisco Elqui,5,5,2, Habitación,1,privado,53.0,-30.12065,-70.49442,"https://maps.google.com/maps?ll=-30.12065,-70.49442&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Debido a la excelente ubicación de esta propiedad tienes locomoción pública en él mismo lugar, además cuentas con cajero automático a100 metros, variados restaurante con diferentes opciones los que podrás acceder trasladándote a pie y no más alla de 5 minutos","A 100 metros plaza de armas y centro del pueblo. Excelente ubicación

El espacio
Cómodo tranquilo seguro limpio central accesible","['Acceso a la playa', 'Frente a la playa']",4.57,21,Carmen Gloria,05-2018,https://www.airbnb.cl/rooms/25266029?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-22&previous_page_section_name=1000
24,Hermosa y confortable cabaña en el valle,Casa de huéspedes entero,La Serena,5,5,2, Habitación,1,privado,70.0,-29.97387,-71.07519,"https://maps.google.com/maps?ll=-29.97387,-71.07519&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"El entorno es una parcela con áreas verdes y piscina.
La cabaña  es muy linda moderna y cálida  ... ideal para quien desea descansar en un lugar único, tranquilo y seguro . Con gran capacidad de estacionamiento .
También contamos con un gran y hermoso quincho , acogedor y al mismo tiempo rústico .
Estamos en el Valle del Elqui IV región Chile  pero, cerca de la playa y lugares turísticos.


No se admiten mascotas
Vivo camino al Valle De Elqui
Cerca de la playa pubs centro , etc",['Cocina'],5.0,12,Paula,12-2017,https://www.airbnb.cl/rooms/22025769?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000
25,Cabaña en Valle de Elqui,Casa de huéspedes entero,Vicuña,5,4,2, Habitación,1,privado,99.0,-29.85763,-70.50433,"https://maps.google.com/maps?ll=-29.85763,-70.50433&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Pueblito tranquilo , que le permiten descansar y encontrar el relajo que Ud. busca en pleno

Valle de Elqui.","Si

El espacio
Lugar situado en un Pueblito en Valle del Elqui llamado  Gabriela Mistral  muy  tranquilo , a 19  km. al interior de la ciudad de La Serena,  cercano al  interior  el Valle   como también de la playa.","['Acceso a la playa', 'Frente a la playa']",,,Carlos,01-2021,https://www.airbnb.cl/rooms/49682643?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-22&previous_page_section_name=1000
26,Acogedor depto. Interior equipado pleno centro,Casa de huéspedes entero,Pisco Elqui,5,5,2, Habitación,1,privado,52.5,-30.12347,-70.49638,"https://maps.google.com/maps?ll=-30.12347,-70.49638&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Plaza de armas, pisqueras, artesanías, cabalgatas, restaurantes","Tu familia estará cerca de todo cuando te quedes en este alojamiento céntrico.
Equipado, con estacionamiento, tranquilidad

El espacio
Cómodo, céntrico, tranquilo, seguro,","['Acceso a la playa', 'Frente a la playa']",4.79,14,Carmen Gloria,05-2018,https://www.airbnb.cl/rooms/50890163?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-23&previous_page_section_name=1000
27,departamento interior,Suite de invitados entero,La Serena,5,4,3, Habitación,1,privado,35.0,-29.87176,-71.24037,"https://maps.google.com/maps?ll=-29.87176,-71.24037&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"departamento interior en segundo piso , ubicado en las compañías, a 10 minutos del centro de la serena y 15 de la avenida del mar , cuenta con 3 dormitorios, 1 cama de dos plazas y 3 camas de 1 plaza , 1 baño , tiene estacionamiento para 1 vehículo",['Cocina'],,,Cristián,09-2022,https://www.airbnb.cl/rooms/732710000308541343?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-23&previous_page_section_name=1000
28,Acogedora cabaña con piscina,Casa de huéspedes entero,Vicuña,4,3,2, Habitación,"1,5",privado,95.0,-30.04588,-70.71669,"https://maps.google.com/maps?ll=-30.04588,-70.71669&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Relájate con toda la familia en este tranquilo lugar para quedarse.,['Cocina'],,,Lucia,01-2022,https://www.airbnb.cl/rooms/579846507760257130?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
