,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,Departamento a pasos de la playa y Casino Enjoy,Apartamento con servicios incluidos entero,Coquimbo,4,3,2, Habitación,2,privado,71.25,-29.94765,-71.28979,"https://maps.google.com/maps?ll=-29.94765,-71.28979&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El departamento se encuentra ubicado en un edificio en el sector de Peñuelas en Coquimbo. A 50 mts. del Casino Enjoy, lugar que posee pubs, restaurants, discoteques, y múltiples eventos a los que asistir. También está a pocos pasos de la Avenida del Mar. La ubicación es inigualable e ideal para pasar unos días de relajo mirando el mar.","Precioso y cómodo departamento a solo 150 metros de la Avenida del Mar y a 100 metros del  Casino Enjoy de Coquimbo. Cercano a pubs, restaurants, zonas de entretención y todo lo que ofrece la Costanera para unos días en familia. Departamento totalmente equipado, con una vista increíble desde el piso 20 y en perfecto estado ¡Qué esperas para venir a pasar unos días mirando el mar acá!

La piscina actualmente está en mantencion y no disponible para el uso.


El alojamiento cuenta con dos baños, uno dentro del dormitorio en suite y otro en el pasillo, tiene la cocina 100% equipada, una terraza con vista al mar, 3 SmartTV, wifi ilimitado, duchas calientes. En cuanto a las camas tiene una matrimonial y una cama nido donde dos personas duermen cómodamente.",['Acceso la playa Público o compartido'],5.0,19,Tamara,08-2017,https://www.airbnb.cl/rooms/28761056?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-13&previous_page_section_name=1000
11,Acogedor bed and breakfast con piscina,Habitación privada en bed and breakfast,Vicuña,7,6,3, Habitación,2,privado,18.5,-30.0322,-70.7094,"https://maps.google.com/maps?ll=-30.0322,-70.7094&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Disfruta del fácil acceso a tiendas y restaurantes populares desde este encantador espacio para quedarte.,['Cocina'],5.0,6,Héctor,03-2018,https://www.airbnb.cl/rooms/720055197591525393?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000
12,Hermoso departamento con acceso directo a la playa,Apartamento con servicios incluidos entero,Coquimbo,4,3,2, Habitación,2,privado,115.0,-29.98232,-71.35112,"https://maps.google.com/maps?ll=-29.98232,-71.35112&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Diviértete con toda la familia en este alojamiento con acceso directo a bahía la herradura perfecto para desconectarse y disfrutar de un departamento de primer nivel.

Precioso departamento con una vista inigualable, cuenta con 2D/2B loggia, 1 estacionamiento, ropa de cama, cocina totalmente equipada y tiene acceso privado directo a la bella playa La Herradura, frente a supermercados, farmacias y 5 min en auto del centro de Coquimbo.
Edificio con Quinchos, 3 piscinas, gimnasio",['Vista a la bahía'],4.20,5,Karlita,04-2019,https://www.airbnb.cl/rooms/51369115?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-03-01&previous_page_section_name=1000
13,Hab. privada en dpto. compartido.,Habitación privada en bed and breakfast,La Serena,3,3,2, Habitación,1privado,privado,33.0,-29.92256,-71.27378,"https://maps.google.com/maps?ll=-29.92256,-71.27378&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Excelente ubicación en Av. Pacífico con La Higuera poniente, sector con variedad gastronómica en mariscos, pastas pescados y carnes. La playa ideal para salir a caminar, trotar o simplemente disfrutar.","Habitación en espacio compartido con su dueña, en sector Av. del Mar, habitación con dos camas.

El espacio
Sector residencial de av. del mar,  ubicado en segunda línea, a 3 minutos de la playa.",['Acceso la playa Público o compartido'],4.92,177,Maria Raquel,05-2018,https://www.airbnb.cl/rooms/25457066?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000
14,Depto con vista al mar / la serena/ Laguna del mar,Apartamento con servicios incluidos entero,La Serena,5,3,2, Habitación,2,privado,58.0,-29.89871,-71.27171,"https://maps.google.com/maps?ll=-29.89871,-71.27171&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Excelente departamento, hermosa vista al mar, grandes piscinas y Laguna. Ideal para descansar, relajarse y disfrutar en familia. Ubicado en el corazón de la serena a pasos del faro.

El espacio
Excelente departamento a pasos de la playa y vista al mar.",['Vista a la playa'],4.71,31,Sergio Fabian,01-2019,https://www.airbnb.cl/rooms/32012699?adults=1&children=0&infants=0&pets=0&check_in=2023-04-07&check_out=2023-04-12&previous_page_section_name=1000
15,"“On Fire” La Serena, Team The Sunsets",Apartamento con servicios incluidos entero,La Serena,4,3,2, Habitación,1,privado,68.4,-29.94256,-71.28745,"https://maps.google.com/maps?ll=-29.94256,-71.28745&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio frente a la Playa elegante y perfecto para pasar unos días sin molestias y cercano a restoranes de renombre como Bakulic y Tololo, cercano (a pie) al Casino de Juegos y Pubs/Disco.","PRIMERA LINEA DE PLAYA, en medio de la acción. A pasos del Casino Enjoy, Restoranes, Discoteque  y locales comerciales de renombre y Bohemia Serenense. 

Quien haya venido antes a La Serena sabe a que nos referimos, y si es tu primera vez, te ofrecemos lo mejor. 

¡¡OLVÍDATE de los TACOS en la Avenida del Mar!! Cuando estas en primera línea con nosotros,  el panorama es el siguiente: llegas, estacionas, despreocúpate y disfruta, porque a eso viniste o no?


Decoración industrial y simplicidad es lo que encontrarás. 

Ingreso con cerradura electrónica de clave numérica para que te olvides de las llaves al ir a la playa.

Servicios especiales gratuitos en conjunto con WIFI:
 
1. Netflix
2. Amazon Prime VIdeo
3. HBO+
4. Disney+
5. Directv GO.
Lo anterior, porque además de que nos interesa que disfrutes la playa y los encantos serenenses, queremos que vuelvas y te sientas cómodo.

Living:
Sillón 3c, cómodo junto a una televisión de 50"" de última generación 4k.

Cocina:
Refrigerador, Horno empotrado, microondas, juego de ollas, hervidor eléctrico, cubiertos, etc. Todo lo necesario para disfrutar con tranquilidad y lo mejor, CAFETERA NESPRESSO, para entendidos en degustar el mejor café.

Habitación princ. con cama King, y TV de 50"" 4K, caja fuerte personal y un ventanal con vista directa a la playa, PARA NO PERDERTE NADA.

Habitación secundaria:
Camarote de plaza y media y sillón cama.

Estacionamiento privado, ideal para poder salir despreocupándote de todo.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.95,44,Paula,09-2021,https://www.airbnb.cl/rooms/52994707?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000
16,Departamento en condominio para una grata estadía,Apartamento con servicios incluidos entero,La Serena,6,4,3, Habitación,1,privado,60.0,-29.90698,-71.2603,"https://maps.google.com/maps?ll=-29.90698,-71.2603&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Sector tranquilo al lado de alameda y de centros comerciales,"Cerca de supermercado, vigilancia las 24 hrs, estacionamiento, wifi, tv cable. A pasos del centro.

El espacio
Céntrico y con gran variedad de opciones de entretención y diversos restaurantes a pocos metros",['Acceso la playa Público o compartido'],5.0,3,David Antonio,01-2018,https://www.airbnb.cl/rooms/31056933?adults=1&children=0&infants=0&pets=0&check_in=2023-02-17&check_out=2023-02-22&previous_page_section_name=1000
17,Acogedor bed and breakfast con piscina,Habitación privada en bed and breakfast,Vicuña,7,6,3, Habitación,2,privado,18.5,-30.0322,-70.7094,"https://maps.google.com/maps?ll=-30.0322,-70.7094&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Disfruta del fácil acceso a tiendas y restaurantes populares desde este encantador espacio para quedarte.,['Cocina'],5.0,6,Héctor,03-2018,https://www.airbnb.cl/rooms/720055197591525393?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-10&previous_page_section_name=1000
18,Hab. privada en dpto. compartido.,Habitación privada en bed and breakfast,La Serena,3,3,2, Habitación,1privado,privado,33.0,-29.92256,-71.27378,"https://maps.google.com/maps?ll=-29.92256,-71.27378&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Excelente ubicación en Av. Pacífico con La Higuera poniente, sector con variedad gastronómica en mariscos, pastas pescados y carnes. La playa ideal para salir a caminar, trotar o simplemente disfrutar.","Habitación en espacio compartido con su dueña, en sector Av. del Mar, habitación con dos camas.

El espacio
Sector residencial de av. del mar,  ubicado en segunda línea, a 3 minutos de la playa.",['Acceso la playa Público o compartido'],4.92,177,Maria Raquel,05-2018,https://www.airbnb.cl/rooms/25457066?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000
19,Cruce del Hotel Piuquenes,Habitación en hotel,Almendrillo,10,8,8, Habitación,"13,5",privado,40.0,-32.03958,-70.60232,"https://maps.google.com/maps?ll=-32.03958,-70.60232&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Este encantador y exclusivo lugar para quedarte no pasa por alto ningún detalle. Te entregamos una comodidad única con una instalación en plena cordillera de Salamanca desconectado de todo, para conectar con lo Natural. Ademas contamos con servicios turísticos entregados por La Agencia de turismo  Aventura Mallacun vertical",['Acceso al lago'],,,Piuquenes,01-2023,https://www.airbnb.cl/rooms/805899287733471962?adults=1&children=0&infants=0&pets=0&check_in=2023-05-04&check_out=2023-05-09&previous_page_section_name=1000
20,Suite un pisos con piscina privada # 3,Casa particular,Coquimbo,4,3,2, Habitación,1,privado,140.0,-30.1976,-71.4224,"https://maps.google.com/maps?ll=-30.1976,-71.4224&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Disfruta de un moderno y muy confortable espacio solo a 100 metros de la extensa Playa (mas de 10 kilometros),['Acceso la playa Público o compartido'],,,Arnaldo,02-2022,https://www.airbnb.cl/rooms/609259019173272761?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-01&previous_page_section_name=1000
21,Hermoso departamento con acceso directo a la playa,Apartamento con servicios incluidos entero,Coquimbo,4,3,2, Habitación,2,privado,115.0,-29.98232,-71.35112,"https://maps.google.com/maps?ll=-29.98232,-71.35112&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Diviértete con toda la familia en este alojamiento con acceso directo a bahía la herradura perfecto para desconectarse y disfrutar de un departamento de primer nivel.

Precioso departamento con una vista inigualable, cuenta con 2D/2B loggia, 1 estacionamiento, ropa de cama, cocina totalmente equipada y tiene acceso privado directo a la bella playa La Herradura, frente a supermercados, farmacias y 5 min en auto del centro de Coquimbo.
Edificio con Quinchos, 3 piscinas, gimnasio",['Vista a la bahía'],4.20,5,Karlita,04-2019,https://www.airbnb.cl/rooms/51369115?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-03-01&previous_page_section_name=1000
22,Enjoy Marina Oceano a pasos de todo,Apartamento con servicios incluidos entero,La Serena,5,4,2, Habitación,1,privado,38.7,-29.94398,-71.28837,"https://maps.google.com/maps?ll=-29.94398,-71.28837&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Relájate en esta escapada única y tranquila.,['Cocina'],4.56,9,Cristian,05-2019,https://www.airbnb.cl/rooms/690566835099035255?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000
23,Hermoso departamento a pasos de la playa y casino.,Apartamento con servicios incluidos entero,Coquimbo,4,3,2, Habitación,1,privado,53.143,-29.94782,-71.29162,"https://maps.google.com/maps?ll=-29.94782,-71.29162&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Hermosos y agradables lugares para todas las edades.,"Arriendo acogedor departamento a pasos de la playa y detrás del Casino Enjoy.disfruta de la Avenida Costanera de Coquimbo hospedándote en un lugar cómodo y muy bien ubicado. Cercano a pubs y restaurantes. 

Cuenta con:
-Cocina equipada.
-2 dormitorios: uno con cama king y el otro con camarote. 
-1 baño. 
-Estacionamiento privado gratis y bajo techo para el cuidado de su vehículo.
-Smart tv con cable y Netflix
-Seguridad 24/7 en todo el edificio
-dispone de piscina, quinchos, lavanderia,acsensor


Ambiente de paz y armonia.",['Acceso a la playa'],5.0,8,Yohnatan Andres,12-2019,https://www.airbnb.cl/rooms/725322956202342951?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-04&previous_page_section_name=1000
24,"Hermoso Depto a una cuadra del mar, con Piscina.",Apartamento con servicios incluidos entero,Coquimbo,5,4,2, Habitación,1,privado,44.829,-29.92369,-71.27615,"https://maps.google.com/maps?ll=-29.92369,-71.27615&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El vecindario es muy seguro , el departamento queda a una cuadra de avenida del mar y a una cuadra de avenida cuatro esquinas. Caminando queda muy cerca de restaurantes y bares del sector.","Anímate a un buen descanso  en nuestro departamento ubicado en sector cuatro esquinas , a una cuadra del mar.
El departamento  cuenta con estacionamiento propio , y una amplia terraza, sector con piscina y quinchos. 
El sector es muy seguro y  también entretenido para disfrutar de restaurantes y bares ubicados a dos cuadras del condominio  :)


Habitaciones cómodas , living amplio con cocina semiamericana.Hermosa y amplia terraza.",['Acceso la playa Público o compartido'],4.83,18,Daniela,01-2019,https://www.airbnb.cl/rooms/54211890?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-13&previous_page_section_name=1000
25,Casa Piscina privada,Habitación privada en bed and breakfast,Tres Cruces,3,3,2, Habitación,2,privado,29.99,-29.37543,-70.92954,"https://maps.google.com/maps?ll=-29.37543,-70.92954&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"No querrás marcharte de este alojamiento único que desprende encanto y paz en u. Entorno de montañas y río libre aun. Esta casa lleva 10 años en el valle formando de apoco un lugar de descanso pero con mucho trabajo aún que realizar y hermosear, los dejamos invitados a vivir la experiencia y además visitar nuestro tour operador de senderismo por el día y nocturno y Cicloturismo interactivo los esperamos saludos
Estamos ubicados en tres cruces entre rivadavia y paihuano en valle de elqui chile.


186545990",['Cocina'],,,Hugo Nicolás,05-2022,https://www.airbnb.cl/rooms/741254726145543401?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000
26,Increíbles vacaciones en la serena con Laguna,Apartamento con servicios incluidos entero,La Serena,6,5,3, Habitación,2,privado,114.0,-29.8999,-71.2727,"https://maps.google.com/maps?ll=-29.8999,-71.2727&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio muy seguro de alto estart, muy próximo a el faro de la Serena, y la avenida del mar, sitio mas turístico de la ciudad","Este lugar es realmente especial con todo cerca a distancia caminable en primera línea frente al mar, atardeceres en el balcón maravilloso","['Acceso a la playa', 'Frente a la playa']",4.87,23,Paola,11-2021,https://www.airbnb.cl/rooms/30093457?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-05&previous_page_section_name=1000
27,✨Frente a Playa la Herradura⛱️☀️ Depto Marazul ✨,Apartamento con servicios incluidos entero,La Herradura,4,3,2, Habitación,1,privado,51.0,-29.9813,-71.3499,"https://maps.google.com/maps?ll=-29.9813,-71.3499&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Lugar frente a Playa Herradura, con vista a la ciudad. Cercano a restaurantes, balneario la herradura, supermercados, farmacias, bencinera,cajeros y locomoción. Muy cercano a todos los lugares para conocer de la ciudad de Coquimbo,fácil de llegar ya que esta al costado ruta 5","✨Depto ✨totalmente  equipado para 4 personas (incluidos niños), frente a Playa la Herradura🏖️🌊( pasarela de 3 minutos caminado muy segura para llegar a Playa). Piso 4, con todo lo necesario para que tú y tú familia disfruten de sus vacaciones, cercano a supermercado, restaurantes.
*Balneario Guanaqueros 15 minutos
*Balneario Totoralillo 10 minutos.

Condominio consta de piscina, quincho, juego para niños, conserjería 24/7 , seguridad. Estacionamiento por Depto, privado.
🚫NO WIFI
🚫NO MASCOTAS


Dpto Hermoso totalmente equipado, para 4 personas con todo lo necesario para pasar unos hermosos días ✨✨.",['Acceso la playa Público o compartido'],4.95,21,Nevenka,03-2018,https://www.airbnb.cl/rooms/29659872?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000
28,Depto Condominio Spa Costa Herradura,Apartamento con servicios incluidos entero,Coquimbo,6,5,2, Habitación,1,privado,55.0,-29.98319,-71.35251,"https://maps.google.com/maps?ll=-29.98319,-71.35251&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Apartamento excelente ubicación y vista a la Herradura, primera linea, acceso directo a playa. con 2 amplias  Piscinas, Sauna, Gimnasio y cómodos Quinchos. Equipado , 2 TV  55¨ en Living y Dormitorio Principal, Wifi, Zapping TV, Nexflix, Cocina Full Equipada,  Dormitorio Principal Cama 2 Plazas, segundo Dormitorio con 2 Camarotes, con ropa de cama impecable. Gran Balcón con cierre maya de seguridad y con Juego Terraza tipo Ratán. todo está pensado en la comodidad pensada en el pasajero.


Estacionamiento Subterraneo","['Acceso a playa Público o compartido', 'Frente a la playa']",4.80,5,Ruben,08-2015,https://www.airbnb.cl/rooms/750217592366677078?adults=1&children=0&infants=0&pets=0&check_in=2023-03-04&check_out=2023-03-09&previous_page_section_name=1000
