,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
11,Agradable casa a metros de playa,Alojamiento entero,Coquimbo,7,5,4, Habitación,2,privado,78.21,-29.9654,-71.305,"https://maps.google.com/maps?ll=-29.9654,-71.305&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Lleva a toda la familia a este fantástico lugar con muchas zonas para
divertirse a metros de la playa. Son 138 mts  de construcción con patio y estacionamiento, 4 habitaciones

El espacio
La casa esta ubicada en un condominio tranquilo a 800 mtrs de la playa, cuenta con estacionamiento para dos autos, y su living comedor es muy espacioso, en el hay piano. La cocina es amplia y bien equipada, tiene lavadero que cuenta con lavadora- secadora nueva. El patio cuenta con terraza de asados y barra de ejercicio, caja de arena para niños. La pieza matrimonial es grande, y las demás piezas son muy cómodas para una estadía placentera. El barrio es muy tranquilo y se puede compartir tranquilamente. Los esperamos",['Acceso la playa Público o compartido'],,,Marcela,04-2018,https://www.airbnb.cl/rooms/732815677547456933?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-03&previous_page_section_name=1000
12,Cabaña en el Valle del elqui,Cabaña entero,La Serena,11,9,3, Habitación,3,privado,150.0,-29.87752,-71.22736,"https://maps.google.com/maps?ll=-29.87752,-71.22736&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"En este alojamiento se respira tranquilidad: ¡relájate con toda la familia!, ideal para poder conectar con ustedes",['Cocina'],,,Vania,09-2022,https://www.airbnb.cl/rooms/822585368399227593?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-23&previous_page_section_name=1000
13,"Casa Puerta del mar, full equipamiento.",Alojamiento entero,La Serena,8,6,3, Habitación,2,privado,101.0,-29.90029,-71.26248,"https://maps.google.com/maps?ll=-29.90029,-71.26248&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Barrio en extremo tranquilo, calle interior con una hermosa plaza y pérgola para disfrutar en familia, ideal para que los niños jueguen. Pequeño local cercano de sandwish 100%recomendable.
Cercano a mall y supermercado, casco histórico, playa, caminando.","El espacio
Hermosa  y acogedora  recién refaccionada, equipamiento completamente nuevo.
Pensada para que, ya sea en familia o con amigos disfrutes la mejor estadía en la Serena.
Todos los servicios necesarios y atractivos de la zona a minutos de distancia.

Acceso de los huéspedes
tienen acceso completo a la propiedad.",['Acceso a la playa'],4.73,51,Verena,01-2018,https://www.airbnb.cl/rooms/41452274?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-26&previous_page_section_name=1000
14,Linda CASA a pasos de la playa de Morrillos!,Alojamiento entero,Coquimbo,11,9,5, Habitación,3,privado,320.0,-30.12626,-71.36985,"https://maps.google.com/maps?ll=-30.12626,-71.36985&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","La casa se encuentra en un condominio privado con su respectiva playa.
Fuera del condominio está lleno de atracciones en sus alrededores, fácil de llegar y muy entretenidos, tales como:
• Tongoy
• Guanaqueros
• La Serena
• Casino Enjoy
• Coquimbo
• Playa Totoralillo
• Isla Damas
• Observatorio Astronómico La Silla.
• Punta Choros.
• Observatorio Cerro Tololo
• Valle del Elqui
• Vicuña
• Ovalle Parque nacional Fray Jorge.","Condominio privado. La casa está totalmente equipada para 11 personas. Muy acogedora, luminosa y bien distribuida, dos piezas matrimoniales en suite con TV. Cocina americana integrada al living, terraza techada, parrilla, columpios y juegos para niños. Está a 4 min. caminando de la playa (morrillos) y a 15 minutos en auto de Coquimbo  y a 5 minutos de Guanaqueros. Cerca de la casa hay un Humedal con aves de la zona, puedes ir caminando.


El lugar es muy tranquilo, ideal para descansar, hacer deportes al aire libre y gozar de los beneficios del mar, la playa y la naturaleza.
Los niños tienen un espacio ideal para juegos en el patio, con resbalín, columpios, foso de arena etc.",['Cocina'],5.0,30,Magdalena,11-2019,https://www.airbnb.cl/rooms/39948875?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000
15,Cabaña Valle del Elqui,Alojamiento entero,La Serena,5,4,3, Habitación,2,privado,98.0,-30.0126,-71.0358,"https://maps.google.com/maps?ll=-30.0126,-71.0358&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",El lugar corresponde a parcelas de agrado de 1/2 hectárea. En la noche se puede observar el cielo muy estrellado característico del lugar. Las caminatas en los alrededores son tranquilas pudiendo observar la flora y cerros del lugar.,"Está ubicado en El Valle de Elqui a 25 Kilómetros de La Serena ciudad que cuenta  con playa, bares restaurante, casino, Mall. El aeropuerto se encuentra a 20 kilómetros de distancia. Desde este lugar se pueden visitar observatorios Mayu, Tololo y Mamalluca ( reservas con anticipación)
También se pueden visitar las viñas y pisqueras de la localidad.
Piscina con vista panorámica al Valle.


La cabaña cuenta con hermosa terraza con vista al Valle, 2 dormitorios con cama de 2 plazas. Uno en la planta baja totalmente independiente con entrada independiente y el otro en el piso superior donde además se encuentra la cocina.Cuenta además con 2 camas de 1 plaza ubicadas en el segundo piso . Baño en ambos pisos. Cabaña full equipada para que tu estadía sea confortable.",['Cocina'],5.0,34,Ana María,07-2017,https://www.airbnb.cl/rooms/20154848?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000
16,Casa de verano con excelente ubicación,Alojamiento entero,La Serena,5,4,3, Habitación,"2,5",privado,60.0,-29.89573,-71.26485,"https://maps.google.com/maps?ll=-29.89573,-71.26485&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Playa, centros comerciales, negocios, panadería, comida rápida","Descansa en un lugar cómodo y tranquilo en La Serena. Este lugar, se encuentra a 15 minutos del centro de La Serena y del Mall Plaza, a 5 minutos del Mall Puertas del Mar, podrás caminar hacia la playa o irte en auto rápidamente. Puedes disfrutar de pasear por el Humedal urbano, donde encontrarás diversos tipos de aves y disfrutar del encuentro del Río elqui con el Océano Pacífico.
A pasos del alojamiento se encuentran diversos puestos de gastronomía.


El espacio es agradable y acogedor, el comedor y living tienen vista al jardín, del que se puede disfrutar los días soleados, disfrutar con la familia en torno a la parrilla y terraza.",['Acceso la playa Público o compartido'],4.67,15,Mónica,03-2019,https://www.airbnb.cl/rooms/51542109?adults=1&children=0&infants=0&pets=0&check_in=2023-02-22&check_out=2023-02-28&previous_page_section_name=1000
17,"Casa Turin, cómoda, tranquila y bien ubicada.",Alojamiento entero,La Serena,6,4,3, Habitación,2,privado,60.0,-29.8979,-71.2659,"https://maps.google.com/maps?ll=-29.8979,-71.2659&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Vecindario tranquilo, la casa se ubica frente a una plazoleta donde hay juegos para niños y espacio para mascotas. Ademas encuentras almacenes y panadería a una cuadra.","Relájate con tu familia en un espacio agradable. La casa incluye estacionamiento privado, amplio patio trasero con mucho verde y ubicación privilegiada, cerca de la playa, supermercados, mall y terminal de buses. A 30 minutos del Aeropuerto también tendras fácil acceso a calles o rutas principales. Lugar seguro para toda la familia.",['Acceso la playa Público o compartido'],4.83,18,Mariela,12-2021,https://www.airbnb.cl/rooms/54051248?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-05&previous_page_section_name=1000
18,Casa campo con piscina y tinaja,Alojamiento entero,Coquimbo,11,8,4, Habitación,"2,5",privado,88.2,-30.06,-71.2537,"https://maps.google.com/maps?ll=-30.06,-71.2537&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Lleva a toda la familia a este fantástico lugar con muchas zonas para disfrutar de unos días de relajo .,['Vista a las montañas'],5.0,5,Enrique,11-2020,https://www.airbnb.cl/rooms/792865932033552118?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000
19,"Casa en La Serena, a 5 minutos de la Playa",Alojamiento entero,Coquimbo,7,5,4, Habitación,2,privado,55.0,-29.95962,-71.27181,"https://maps.google.com/maps?ll=-29.95962,-71.27181&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"ubicación en calle principal  con acceso:  supermercados, centros  comerciales,  restaurantes, bencineras  y   vía estructurantes a la avenida del mar,  playas a 5 minutos . Te va a encantar mi espacio por ser un barrio muy  tranquilo, gran espacio de la vivienda, estacionamiento para 2 vehículos, ser  un espacio acogedor y muy iluminado . Mi alojamiento es bueno para parejas, aventureros, viajeros de negocios, y familias (con hijos).


Grato ambiente familiar, ubicado en barrio residencial consolidado con calles estructurales que dirigen directo a playas, casino y supermercados, almacén barrial.",['Cocina'],5.0,17,Eduardo,12-2016,https://www.airbnb.cl/rooms/18387323?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
20,Casa campo con piscina y tinaja,Alojamiento entero,Coquimbo,11,8,4, Habitación,"2,5",privado,88.2,-30.06,-71.2537,"https://maps.google.com/maps?ll=-30.06,-71.2537&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Lleva a toda la familia a este fantástico lugar con muchas zonas para disfrutar de unos días de relajo .,['Vista a las montañas'],5.0,5,Enrique,11-2020,https://www.airbnb.cl/rooms/792865932033552118?adults=1&children=0&infants=0&pets=0&check_in=2023-03-02&check_out=2023-03-07&previous_page_section_name=1000
21,"Casa en La Serena, a 5 minutos de la Playa",Alojamiento entero,Coquimbo,7,5,4, Habitación,2,privado,55.0,-29.95962,-71.27181,"https://maps.google.com/maps?ll=-29.95962,-71.27181&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"ubicación en calle principal  con acceso:  supermercados, centros  comerciales,  restaurantes, bencineras  y   vía estructurantes a la avenida del mar,  playas a 5 minutos . Te va a encantar mi espacio por ser un barrio muy  tranquilo, gran espacio de la vivienda, estacionamiento para 2 vehículos, ser  un espacio acogedor y muy iluminado . Mi alojamiento es bueno para parejas, aventureros, viajeros de negocios, y familias (con hijos).


Grato ambiente familiar, ubicado en barrio residencial consolidado con calles estructurales que dirigen directo a playas, casino y supermercados, almacén barrial.",['Cocina'],5.0,17,Eduardo,12-2016,https://www.airbnb.cl/rooms/18387323?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
22,Parcela con Gran Piscina y Quincho,Alojamiento entero,La Serena,12,8,4, Habitación,3,privado,240.0,-29.9579,-71.224,"https://maps.google.com/maps?ll=-29.9579,-71.224&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es un condominio cerrado de 40 parcelas, en donde la gran característica es su tranquilidad, seguridad y comodidad, sin lugar a dudas un lugar que tiene todo lo necesario para que tu estadía sea espectacular.","Si buscas disfrutar cómodamente del aire puro de la cuarta región, en un ambiente privilegiado y seguro para ti y tu familia, te invitamos a conocer nuestra casa en Condominio en La Serena, una parcela con amplios espacios, en un entorno rodeado de tranquilidad y vegetación, la casa está equipada para 10 personas o 12 previa coordinación, cuenta con gran quincho y piscina, acceso controlado a minutos de Centros comerciales, supermercados, avda del mar y ruta para valle del Elqui.


La propiedad está totalmente remodelada en su interior, todas sus camas son nuevas y todo el equipamiento en excelentes condiciones.",['Vista al jardín'],5.0,4,Carlos,02-2019,https://www.airbnb.cl/rooms/800050725631027951?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000
23,La Joyita de Guanaqueros,Alojamiento entero,Guanaquero,4,3,3, Habitación,2,privado,66.0,-30.19589,-71.4325,"https://maps.google.com/maps?ll=-30.19589,-71.4325&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","La Joyita se ubica a solo metros del centro operacional de Guanaqueros, por ejemplo al
Restaurante “El Pequeño” se puede llegar a pie en menos de 2 minutos, también puedes encontrar dos minimarket a 100m.

Es importante indicar que el estacionamiento es en la calle y al frente de la propiedad, el sector es muy tranquilo, se encuentra muy cerca de la delegación municipal de Coquimbo.","Único y acogedor lugar para disfrutar de tus vacaciones, inmejorable ubicación, cercano a restaurantes, todo tipo de comercio y a menos  de 3 minutos  caminando de la playa. 
La casa cuenta con tres niveles con espectaculares vistas a la bahía. El patio interior en doble altura es fresco y sombreado especial para pasar el verano. Los dormitorios se ubican en segundo y tercer piso.  
Totalmente equipada, vas a encontrar en cada rincón hermosos detalles que harán muy grata tu estadía


Al ingresar a la casa llegarás primero al patio interior, donde se encuentra el sector de parrilla y el ficus que da sombra al lugar. A un costado podrás entrar al living y cocina, el baño del primer piso tiene salida directo al pasillo exterior. Al fondo de la casa encontrarás un pequeño jardín donde podrás colgar tus toallas, además tenemos lavadora de uso gratuito para los huéspedes. La escalera para subir al segundo piso está en el exterior tal como lo muestran las fotos. Al llegar al segundo piso te encontrarás con el acceso a los dormitorios y con un gran balcón con vista a la playa. Al interior del segundo piso podrás encontrar el primer dormitorio, más un espacio tipo sala de estar con un rinconcito para tomar café y té, además del segundo baño y un walk in closet pequeño.
Desde la sala de estar se. Sube al tercer piso donde se ubica el otro dormitorio con una hermosa vista a la bahía.",['Acceso la playa Público o compartido'],4.63,16,Claudia,08-2016,https://www.airbnb.cl/rooms/53129981?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-04&previous_page_section_name=1000
24,Casa familiar a pasos de la playa!,Alojamiento entero,Coquimbo,14,12,5, Habitación,3,privado,180.0,-29.94833,-71.29121,"https://maps.google.com/maps?ll=-29.94833,-71.29121&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El lugar es muy tranquilo durante la temporada baja, mientras que durante el verano hay más movimiento de autos y peatones que bajan de la ciudad a disfrutar de la playa.
Es perfecto para ir por la mañana a disfrutar en la avenida del mar, tomarse un café, hacer deporte o arrendar alguna bicicleta para recorrer. La playa en las mañanas está más vacía","Casa grande en Peñuelas, Coquimbo, muy cerca de la playa y frente al Casino Disfruta de Coquimbo.
Está cerca de la Avenida del Mar, restaurantes de pescadores y otros restaurantes en La Serena.
La mejor ubicación en la playa de La Serena-Coquimbo, ya que está en la frontera entre los dos.
Tiene un gran parque infantil y estacionamiento para varios coches.
La casa se alquila llena, tanto para familias como para grupos de amigos!!


Casa en Peñuelas, Coquimbo, a pasos de la playa y frente al Casino Enjoy Coquimbo.
Cerca de la Avenida del Mar, de los restaurantes de los pescadores y de los demás restaurantes de La Serena.
La mejor ubicación en la playa de La Serena-Coquimbo, ya que se encuentra en el límite entre ambas.
Cuenta con un gran patio y estacionamiento para varios autos.
La casa se arrienda completa, tanto para familias como para grupos de amigos !!","['Acceso a la playa', 'Frente a la playa']",5.0,12,Fran,01-2016,https://www.airbnb.cl/rooms/41476042?adults=1&children=0&infants=0&pets=0&check_in=2023-02-16&check_out=2023-02-21&previous_page_section_name=1000
25,casa puertas del mar para 10pax,Alojamiento entero,La Serena,10,7,3, Habitación,2,privado,100.0,-29.8998,-71.2634,"https://maps.google.com/maps?ll=-29.8998,-71.2634&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",lugar tranquilo para el descanso,"Disfruta estar cerca de  la playa y del centro de la serena.
cercana a parques, supermercado y mall.
lugar tranquilo para descansar.

El espacio
por la mañana puedes oír cantar las  aves . no lograrás escuchar el ruido de la ciudad estando tan cerca.
puedes llegar caminando a la playa y el centro de la Serena y así evitar la congestión vehicular que se produce en época estival.😊
cuenta con 1 cama de 2 plaza.
3 camarotes 
3 futones",['Acceso a la playa'],,,Paula,08-2022,https://www.airbnb.cl/rooms/801699579793699592?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-25&previous_page_section_name=1000
26,Cerca de avenida del mar y casino de coquimbo.,Alojamiento entero,Coquimbo,8,5,3, Habitación,2,privado,85.0,-29.9592,-71.296,"https://maps.google.com/maps?ll=-29.9592,-71.296&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Disfruta de la sencillez de este alojamiento tranquilo y céntrico hermosa casa muy cerca de la avenida del mar y casino  sector residencial peñuelas coquimbo consta con tres dormitorios, dos baños, patio, living, cocina, comedor, lavandería, estacionamiento, cable y wifi restaurante, y supermercado cerca.",['Cocina'],4.71,7,Johannie,10-2022,https://www.airbnb.cl/rooms/730332657090650902?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-03-01&previous_page_section_name=1000
27,Moderna casa en sector peñuelas frente a la playa,Alojamiento entero,La Serena,11,9,6, Habitación,3,privado,180.0,-29.94857,-71.29331,"https://maps.google.com/maps?ll=-29.94857,-71.29331&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El ambiente es tranquilo, frente a la playa de peñuelas, cercana a restaurantes de la avenida Del Mar, Enjoy casino, caleta de pescadores y a 20 minutos del centro de La Serena y de Coquimbo. La casa se encuentra en primera fila en la Avenida Del Mar.","Casa moderna en calle privada sector peñuelas a 50 metros de la playa y avenida Del Mar. Cuenta con hermosos jardines alrededor más jardín privado. Tiene acceso por corredor exterior detrás de la casa al casino Enjoy. Lugar seguro, privado y tranquilo con hermosa vista al mar y palmeras y jardines aledaños.

El espacio
La casa está ubicada en calle privada que comparten cerca de 8 casas más con bonitos jardines y jardín privado. A pasos de la playa y del casino Enjoy.",['Vista al jardín'],4.71,7,Camila,08-2017,https://www.airbnb.cl/rooms/41178599?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-04&previous_page_section_name=1000
