,Titulo1,Titulo2,Comuna,Region,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,Depto con vista al mar / la serena/ Laguna del mar,Apartamento con servicios incluidos entero,La Serena,Región de Coquimbo,5,3,2, Habitación,2,privado,58.0,-29.89871,-71.27171,"https://maps.google.com/maps?ll=-29.89871,-71.27171&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Excelente departamento, hermosa vista al mar, grandes piscinas y Laguna. Ideal para descansar, relajarse y disfrutar en familia. Ubicado en el corazón de la serena a pasos del faro.

El espacio
Excelente departamento a pasos de la playa y vista al mar.",['Vista a la playa'],4.72,32,Sergio Fabian,01-2019,https://www.airbnb.cl/rooms/32012699?adults=1&children=0&infants=0&pets=0&check_in=2023-04-07&check_out=2023-04-12&previous_page_section_name=1000&federated_search_id=cbaf0a22-2f26-4260-95b1-9c6677b63915
11,Departamento en la ciudad de La Serena,Apartamento con servicios incluidos entero,La Serena,Coquimbo,4,3,2, Habitación,1,privado,45.0,-29.89652,-71.25914,"https://maps.google.com/maps?ll=-29.89652,-71.25914&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Se arrienda (por días) acogedor departamento equipado para 4 personas en la ciudad de La Serena, a pasos del Mall Puertas Del Mar, Avenida Del Mar y Faro monumental de la Serena. 

Cuenta con: 
👉🏼2 habitaciones
👉🏼1 Baño 
👉🏼 Cocina americana 
👉🏼 Balcón
👉🏼 Estacionamiento 
👉🏼 WIFI + TV 
👉🏼 Seguridad 24/7 
👉🏼 Piscina
👉🏼 Quinchos 
👉🏼 Juegos infantiles 


Ven y disfruta!!  🏖 ☀️✨


Piscina, quinchos, lavandería, sala multiuso.",['Vista al horizonte de la ciudad'],5.0,3,Paulina,11-2020,https://www.airbnb.cl/rooms/52225651?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=cbaf0a22-2f26-4260-95b1-9c6677b63915
12,"“On Fire” La Serena, Team The Sunsets",Apartamento con servicios incluidos entero,La Serena,Coquimbo,4,3,2, Habitación,1,privado,60.835,-29.94256,-71.28745,"https://maps.google.com/maps?ll=-29.94256,-71.28745&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"PRIMERA LINEA DE PLAYA, en medio de la acción. A pasos del Casino Enjoy, Restoranes, Discoteque  y locales comerciales de renombre y Bohemia Serenense. 

Quien haya venido antes a La Serena sabe a que nos referimos, y si es tu primera vez, te ofrecemos lo mejor. 

¡¡OLVÍDATE de los TACOS en la Avenida del Mar!! Cuando estas en primera línea con nosotros,  el panorama es el siguiente: llegas, estacionas, despreocúpate y disfruta, porque a eso viniste o no?


Decoración industrial y simplicidad es lo que encontrarás. 

Ingreso con cerradura electrónica de clave numérica para que te olvides de las llaves al ir a la playa.

Servicios especiales gratuitos en conjunto con WIFI:
 
1. Netflix
2. Amazon Prime VIdeo
3. HBO+
4. Disney+
5. Directv GO.
Lo anterior, porque además de que nos interesa que disfrutes la playa y los encantos serenenses, queremos que vuelvas y te sientas cómodo.

Living:
Sillón 3c, cómodo junto a una televisión de 50"" de última generación 4k.

Cocina:
Refrigerador, Horno empotrado, microondas, juego de ollas, hervidor eléctrico, cubiertos, etc. Todo lo necesario para disfrutar con tranquilidad y lo mejor, CAFETERA NESPRESSO, para entendidos en degustar el mejor café.

Habitación princ. con cama King, y TV de 50"" 4K, caja fuerte personal y un ventanal con vista directa a la playa, PARA NO PERDERTE NADA.

Habitación secundaria:
Camarote de plaza y media y sillón cama.

Estacionamiento privado, ideal para poder salir despreocupándote de todo.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.95,44,Paula,09-2021,https://www.airbnb.cl/rooms/52994707?adults=1&children=0&infants=0&pets=0&check_in=2023-03-12&check_out=2023-03-17&previous_page_section_name=1000&federated_search_id=cbaf0a22-2f26-4260-95b1-9c6677b63915
13,Depto Costa Herradura,Apartamento con servicios incluidos entero,Coquimbo,Chile,5,4,2, Habitación,1,privado,50.0,-29.98438,-71.36435,"https://maps.google.com/maps?ll=-29.98438,-71.36435&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Apartamento cuenta con una ubicación y vistas de la Herradura, esto gracias a que esta en el piso 17, con acceso directo al mar, El apartamento cuenta con equipamiento completo, TV Cable, WIFI, cocina full  equipada, camas y cuenta con toallas y ropa de cama, lo cual lo hace ser como estar verdaderamente en casa. Hemos puesto nuestro mejor esfuerzo cada día para hacer que sus experiencias sean lo mas placenteras posibles en estos espacios que ponemos a disposición de nuestros huéspedes.",['Costa'],4.96,53,Carlos,02-2021,https://www.airbnb.cl/rooms/48117201?adults=1&children=0&infants=0&pets=0&check_in=2023-03-23&check_out=2023-03-28&previous_page_section_name=1000&federated_search_id=cbaf0a22-2f26-4260-95b1-9c6677b63915
14,Condo en la Laguna del Mar,Apartamento con servicios incluidos entero,Coquimbo,Chile,4,3,2, Habitación,1,privado,40.073,-29.89957,-71.27231,"https://maps.google.com/maps?ll=-29.89957,-71.27231&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate en esta escapada única y tranquila en el complejo de La Laguna del Mar. Una increíble vista al mar, sin edificios, calle o ruido de taco de por medio. El departamento está ubicado en un quinto piso, con una excelente vista, directa y panorámica a la bahía de Coquimbo, Faro y Humedal Río del Elqui.
El complejo cuenta varias piscinas.


Dos dormitorios ambos con camas matrimoniales y un baño.
Cocina equipada con freidora de aire, horno, cafetera de grano y hervidor.
Living con sofá y un berger que realiza masajes y se convierte en cama.
No tiene malla de seguridad en las ventanas.",['Acceso a la playa'],4.67,6,Paulina,07-2015,https://www.airbnb.cl/rooms/54071376?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-13&previous_page_section_name=1000&federated_search_id=cbaf0a22-2f26-4260-95b1-9c6677b63915
15,La mejor vista del océano ...,Apartamento con servicios incluidos entero,Coquimbo,Región de Coquimbo,4,3,2, Habitación,2,privado,72.157,-29.97813,-71.34769,"https://maps.google.com/maps?ll=-29.97813,-71.34769&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Nuestro departamento se destaca por su amplios espacios , ubicado en un condominio de fácil acceso y seguridad , frente a la bahía de la herradura en Coquimbo . Inigualable vista al océano , debido a ubicarse en un piso 19. Full equipado. Tranquilidad y confort para sus vacaciones . Le esperamos !!!

El espacio
La comodidad de sus instalaciones . Tranquilidad en la estadía . Preocupación de cada detalle ...","['Acceso a playa Público o compartido', 'Frente a la playa']",4.98,52,Julio,07-2014,https://www.airbnb.cl/rooms/3521093?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000&federated_search_id=cbaf0a22-2f26-4260-95b1-9c6677b63915
16,Departamento en Av. Pacifico 2D 2B,Apartamento con servicios incluidos entero,La Serena,Coquimbo,6,4,2, Habitación,2,privado,55.0,-29.92147,-71.27381,"https://maps.google.com/maps?ll=-29.92147,-71.27381&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Cómodo departamento equipado completamente para 5 o 6 personas, consta  de 2 habitaciones y 2 baños.

Departamento en segunda línea, ubicando en avenida pacifico a pasos de de la playa (una cuadra). Muy cerca de variados restaurantes de la Av. Del mar.
Departamento cuenta con cama de 2 plazas en habitación matrimonial.
En segunda habitación cuenta con cama de 1 plaza y 1 camarote, ademas cuenta con un futón cama en living.


Los huéspedes podrán hacer uso de la piscina sin ningún cargo
Uso de quincho  tiene un cargo de $10.000",['Acceso a la playa'],4.90,39,Geraldine,01-2020,https://www.airbnb.cl/rooms/47471717?adults=1&children=0&infants=0&pets=0&check_in=2023-04-03&check_out=2023-04-09&previous_page_section_name=1000&federated_search_id=cbaf0a22-2f26-4260-95b1-9c6677b63915
17,"Casa familiar, nueva, amplia y aislada.",Casa particular,Coquimbo,Chile,9,9,3, Habitación,2,privado,80.0,-29.97434,-71.29141,"https://maps.google.com/maps?ll=-29.97434,-71.29141&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate junto a la familia y amigos en este alojamiento seguro donde la tranquilidad se respira. Cercano a playa, supermercados, farmacias, restaurantes, otros. Cuenta con amplias habitaciones equipadas con muebles nuevos, cocina full equipada y artículos de limpieza, lavadora, 3 estacionamientos , terraza, TV y WiFi, juegos de mesa y lectura para niños y adultos. Contacto siempre con el anfitrion, limpieza y desinfección a full. Te sentiras como si estuvieras en tu hogar.


Lugar residencial super tranquilo cerca de la playa, supermercados, farmacias, gimnasios gasolineras, colegios, outlet, otros.",['Acceso la playa Público o compartido'],5.0,3,Juan,07-2019,https://www.airbnb.cl/rooms/564733079219163035?adults=1&children=0&infants=0&pets=0&check_in=2023-03-08&check_out=2023-03-13&previous_page_section_name=1000&federated_search_id=e7fb889e-fa4c-4124-bf30-8fedd54d6349
18,"Lugar el Pimiento, Horcón 4 personas",Casa particular,Horcón,Coquimbo,4,3,2, Habitación,1,privado,68.0,-30.19839,-70.48713,"https://maps.google.com/maps?ll=-30.19839,-70.48713&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Casa el Pimiento es un espacio totalmente privado, full equipada, posee 2 cuartos, living\comedor, cocina, tv, wifi, amplio estacionamiento, piscina para refrescarse, parrilla para hacer asado, hermosas vistas, ideal para descansar y observar las estrellas. A 1 km aprox del Rio, Pueblo Artesanal y Restaurantes.",['Cocina'],,,Angela,10-2016,https://www.airbnb.cl/rooms/820467990530323637?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=e7fb889e-fa4c-4124-bf30-8fedd54d6349
19,Departamento en la Avenida del Mar,Apartamento con servicios incluidos entero,La Serena,Coquimbo,5,4,3, Habitación,2,privado,75.0,-29.91729,-71.27634,"https://maps.google.com/maps?ll=-29.91729,-71.27634&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Excelente departamento para 5 personas ubicado en la Avenida del Mar, a pasos de Avenida Cuatro Esquina y del Faro. El edificio cuenta con piscina privada, quincho y un estacionamiento privado. En sus alrededores hay varios restaurantes en que es posible ir caminando.",['Acceso a la playa'],4.85,13,Diego,02-2018,https://www.airbnb.cl/rooms/46288932?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=e7fb889e-fa4c-4124-bf30-8fedd54d6349
20,"Departamento frente al mar, estacionamiento gratis",Apartamento con servicios incluidos entero,La Serena,Coquimbo,6,6,2, Habitación,2,privado,70.0,-29.91545,-71.27556,"https://maps.google.com/maps?ll=-29.91545,-71.27556&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Condominio único con piscinas con olas en la cuarta región . 

El departamento cuenta con 2 Dormitorios  1 suit con baño y otra con baño afuera de la pieza. Ambas camas de 2 pozas con ropa de cama de hotel muy cómodas, un colchón inflable que se llena en 2 min de manera automática. Un sofá cama en el living (2P)

Contarás con una limpieza excepcional ( sanitizamos con cloro cuaternario y lysofol , aspiramos y eliminamos polvo ), ropa de cama y toallas incluidas 

Todos los servicios incluidos !","['Acceso a playa Público o compartido', 'Frente a la playa']",4.64,70,Diego,07-2021,https://www.airbnb.cl/rooms/52619673?adults=1&children=0&infants=0&pets=0&check_in=2023-03-22&check_out=2023-03-27&previous_page_section_name=1000&federated_search_id=e7fb889e-fa4c-4124-bf30-8fedd54d6349
21,DEPARTAMENTO A PASOS DE LA PLAYA Y FARO,Apartamento con servicios incluidos entero,La Serena,Coquimbo,5,4,2, Habitación,1,privado,40.0,-29.90638,-71.2683,"https://maps.google.com/maps?ll=-29.90638,-71.2683&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento a pasos de la playa y faro de la Serena, cercano a centros comerciales y terminal de buses, muy cómodo y acogedor, cuenta con estacionamiento propio, conserjería las 24 horas, wifi, lavandería, quincho y piscina.",['Cocina'],,,Robinson,07-2022,https://www.airbnb.cl/rooms/661837314648831537?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=e7fb889e-fa4c-4124-bf30-8fedd54d6349
22,Maravilloso departamento en la playa Los Molles,Casa particular,Los Molles,Valparaíso,5,4,3, Habitación,2,privado,75.0,-32.23637,-71.51211,"https://maps.google.com/maps?ll=-32.23637,-71.51211&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Descanso y desconexión a un paso de la playa y del comercio local, restaurantes, un par de minutos de autopista 5 norte,  a media hora promedio de otros lugares turísticos como Parque Puquen, Pichidangui, Las dunas de longotoma, Papudo, La Ligua y su dulzura.

El espacio
Departamento amoblado, tiene 3 dormitorios y 2 baños, living-comedor, con estacionamiento, capacidad 5-6 personas. Ubicado a 1 cuadra de la playa, vista despejada al humedal y al fondo la playa. Tiene 1 cama de 2 plazas, 1 camarote (1 plaza) y 1 cama (1 plaza), todos con cubre colchón impermeable y hay cobertores. Agua caliente de termo y tiene cable.","['Acceso a playa Público o compartido', 'Frente a la playa']",4.67,21,Fresia,06-2018,https://www.airbnb.cl/rooms/33161943?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-07&previous_page_section_name=1000&federated_search_id=e7fb889e-fa4c-4124-bf30-8fedd54d6349
23,Hab. privada en dpto. compartido.,Habitación privada en bed and breakfast,La Serena,Región de Coquimbo,3,3,2, Habitación,1privado,privado,33.0,-29.92256,-71.27378,"https://maps.google.com/maps?ll=-29.92256,-71.27378&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Habitación en espacio compartido con su dueña, en sector Av. del Mar, habitación con dos camas.

El espacio
Sector residencial de av. del mar,  ubicado en segunda línea, a 3 minutos de la playa.",['Acceso la playa Público o compartido'],4.92,180,Maria Raquel,05-2018,https://www.airbnb.cl/rooms/25457066?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-12&previous_page_section_name=1000&federated_search_id=e7fb889e-fa4c-4124-bf30-8fedd54d6349
24,Increíbles vacaciones en la serena con Laguna,Apartamento con servicios incluidos entero,La Serena,Región de Coquimbo,6,5,3, Habitación,2,privado,120.0,-29.8999,-71.2727,"https://maps.google.com/maps?ll=-29.8999,-71.2727&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Este lugar es realmente especial con todo cerca a distancia caminable en primera línea frente al mar, atardeceres en el balcón maravilloso","['Acceso a la playa', 'Frente a la playa']",4.87,23,Paola,11-2021,https://www.airbnb.cl/rooms/30093457?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=e7fb889e-fa4c-4124-bf30-8fedd54d6349
25,"Departamento, Hermosas vistas al océano. La Serena",Apartamento con servicios incluidos entero,La Serena,Coquimbo,6,4,3, Habitación,2,privado,140.0,-29.92054,-71.27603,"https://maps.google.com/maps?ll=-29.92054,-71.27603&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento en primera línea de playa con hermosas vistas panorámicas al océano. 3 habitaciones, todas con vistas al mar + 2 baños completos + 2 espaciosas terrazas abiertas. Cocina full equipada, abierta e integrada al living- comedor +1 sofa cama Futón. El condominio cuenta con sector de BBQ grill al aire libre + 3 piscinas + lavandería + 1 estacionamiento privado techado y estacionamiento para visitas. Estamos en Av. del mar. Cercano a puntos turísticos regional.


Amplio departamento de 110mts incluye 2 espaciosas terrazas abiertas panorámicas con vistas al océano. 3 habitaciones full equipadas en total son 4 camas + 1 Futón en el Iiving comedor de 1plaza y 1/2.","['Acceso a playa Público o compartido', 'Frente a la playa']",5.0,3,Maria Jose,09-2017,https://www.airbnb.cl/rooms/739706516651047475?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000&federated_search_id=e7fb889e-fa4c-4124-bf30-8fedd54d6349
26,"Hermoso Depto a una cuadra del mar, con Piscina.",Apartamento con servicios incluidos entero,Coquimbo,Chile,5,4,2, Habitación,1,privado,44.829,-29.92369,-71.27615,"https://maps.google.com/maps?ll=-29.92369,-71.27615&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Anímate a un buen descanso  en nuestro departamento ubicado en sector cuatro esquinas , a una cuadra del mar.
El departamento  cuenta con estacionamiento propio , y una amplia terraza, sector con piscina y quinchos. 
El sector es muy seguro y  también entretenido para disfrutar de restaurantes y bares ubicados a dos cuadras del condominio  :)


Habitaciones cómodas , living amplio con cocina semiamericana.Hermosa y amplia terraza.",['Acceso la playa Público o compartido'],4.83,18,Daniela,01-2019,https://www.airbnb.cl/rooms/54211890?adults=1&children=0&infants=0&pets=0&check_in=2023-03-13&check_out=2023-03-18&previous_page_section_name=1000&federated_search_id=e7fb889e-fa4c-4124-bf30-8fedd54d6349
