,Titulo1,Titulo2,Comuna,Capacidad,Camas,N_Habitaciones,Habitaciones,Baños,Tipo_Baños,Precio,lat,lon,Ubicacion,Ubides,Descripcion,Servicios,Nota,Nnota,Anfitrion,Registro,Link
10,"Las Tacas, primera linea frente al mar",Vivienda rentada entero,Coquimbo,7,6,3, Habitación,3,privado,200.0,-30.08555,-71.36859,"https://maps.google.com/maps?ll=-30.08555,-71.36859&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento cerca de mini market, restaurant, Marina y a pasos de la piscina y playa","['Acceso a la playa', 'Frente a la playa']",4.93,16,Lorena,10-2017,https://www.airbnb.cl/rooms/21276769?adults=1&children=0&infants=0&pets=0&check_in=2023-03-05&check_out=2023-03-11&previous_page_section_name=1000
11,Los Molles y El Puquén,Condo entero,Los Molles,5,4,3, Habitación,1,privado,70.2,-32.237,-71.5121,"https://maps.google.com/maps?ll=-32.237,-71.5121&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Los Molles es un lugar para descarsar y recorrer distintos lugares como bioparque Puquen,"El departamento esta a 200 metros de la playa Los Molles cruzando la calle, también cuenta con ascensor y lavandería

El espacio
En los Molles existen diferentes restaurant de variada gastronomía.","['Acceso a la playa', 'Frente a la playa']",4.89,44,Gisela,09-2019,https://www.airbnb.cl/rooms/38820435?adults=1&children=0&infants=0&pets=0&check_in=2023-02-27&check_out=2023-03-05&previous_page_section_name=1000
12,"Sobre Playa, bella vista2D/2B-Wifi-TV70´Netf-Estac",Condo entero,La Serena,5,4,2, Habitación,2,privado,99.826,-29.91647,-71.27529,"https://maps.google.com/maps?ll=-29.91647,-71.27529&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","La vista desde el departamento es maravillosa, el edificio está sobre la linea de playa, muy cómodo por su cercanía, en la parte de abajo del edificio hay un restaurante muy importante y en toda la costa cercana también restaurantes y comercios donde proveerse de lo necesario, se encuentra el edificio entre el Faro de la serena y 4 esquinas, la mejor zona costera, en la noche se puede salir a pasear caminando al igual que en la mañana hacer deporte o caminar por la orilla de la playa, a 10 minutos de los centros comerciales más importantes, supermercados y también del centro de la Serena, Catedral, etc.","Departamento nuevo sobre la línea de playa, dos dormitorios, dos baños (uno en suite), living comedor, lavandería con lavarropas, balcón enorme cerrado con vidrios de seguridad no quitan visibilidad y puede también abrir completamente, vista espectacular. Apto niños
Todo el mobiliario es nuevo, colchones, sábanas, etc, vajilla completa, horno eléctrico y microhondas, hervidor de agua y Cafetera elec, 2TV (70""y50"") , Netflix, Wifi. Estacionamiento gratis. Detector de humo y monóxido de carbono


El edificio además tiene pileta exterior con olas y dos piletas más exteriores (una de niños) sin cargo extra.
También cuenta con una pileta interior climatizada, jacuzzi, sauna, gimnasio, salón de usos múltiples, sala de juegos, sala de cine, además lavandería con lavadoras y secadoras que funcionan con monedas. 
La disponibilidad de todos éstos servicios dependen de la administración del edificio, consultar a su llegada por turnos y si tienen algún tipo de cargo","['Acceso a playa Público o compartido', 'Frente a la playa']",4.78,74,Lorena,01-2019,https://www.airbnb.cl/rooms/32033168?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-01&previous_page_section_name=1000
13,Depto 3matri 12pers Laguna del mar playa privada.,Vivienda rentada entero,La Serena,10,8,4, Habitación,"2,5",privado,99.052,-29.89822,-71.27169,"https://maps.google.com/maps?ll=-29.89822,-71.27169&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","laguna del mar, es un recinto privado que cuenta con comodidades de resort. es tranquilo y tiene zona de cafeteria y minimarket dentro de el.","mi departamento es grande e iluminado , tiene una gran vista hacia el mar y hacia dentro de el establecimiento, incluyendo piscinas y laguna.
cuenta con 2 estacionamiento de vehículos.
es muy cercano a supermercados, shopping y restaurantes, esto es a menos de 14 minutos caminando y 5 minutos en vehículo.
hay muchas actividades dentro del establecimiento, ya sea nadar, jugar tenis, andar en kayak, trecking, etc.
ideal para familias y amigos que quieran disfrutar  tranquilas vacaciones.


Departamento con hermosa vista al mar. Se encuentra en el piso 7. No tiene malla de seguridad para niños, pero tiene una gran baranda 
Distribucion:
-Una cama matrimonial con baño privado y tv con Netflix ( Cuenta personal de  cada uno)
- Una cama matrimonial.
- Una cama matrimonial.
- 2 camarotes (duermen 4.)
- 2 futon duermen 4. (living)

No cuenta con sistema de calefacción central habilitado, pero contamos con una estufa potente a parafina, que es capaz de calentar todo el departamento. ( La parafina no está incluida, y hay un bidón para comprarla)

La parrilla funciona a gas, el cual está incluido.

Sugiero leer la sección ""Otras detallesa destacar o otras notas"" para revisar gastos/cobros adicionales.","['Acceso a la playa', 'Frente a la playa']",4.58,39,MurphyGroup,11-2015,https://www.airbnb.cl/rooms/21119436?adults=1&children=0&infants=0&pets=0&check_in=2023-03-10&check_out=2023-03-15&previous_page_section_name=1000
14,Lindo departamento en Club Océano La Serena,Apartamento con servicios incluidos entero,Coquimbo,6,5,3, Habitación,2,privado,139.333,-29.9441,-71.2881,"https://maps.google.com/maps?ll=-29.9441,-71.2881&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento a pasos de la playa, con espectacular vista de la avenida del mar, VISTA LIBRE ,es un sistema de paneles que cierran la terraza y lo trasforma en un ambiente adicional y seguro. Cercano a diferentes restaurantes y casino enjoy. 
Un lugar perfecto y totalmente tranquilo para disfrutar con la familia en vacaciones, acogedor y cálido. 
Totalmente equipado con todo lo necesario, cuenta con Wifi, tv cable, sabanas y toallas, piscina, cocina con todos los implementos, calefacción.


El departamento cuenta con vista libre , que son paneles de vidrio que cierran la terraza y la trasforma en un ambiente adicional , mas seguro y aprovechable",['Cocina'],4.75,8,Luciano,04-2017,https://www.airbnb.cl/rooms/681392603954621090?adults=1&children=0&infants=0&pets=0&check_in=2023-02-24&check_out=2023-03-02&previous_page_section_name=1000
15,Lindo Apart frente al mar 1er P,Vivienda rentada entero,Punta Teatinos,6,4,3, Habitación,2,privado,180.0,-29.83474,-71.27305,"https://maps.google.com/maps?ll=-29.83474,-71.27305&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Desconecta de tus preocupaciones en este espacio tan amplio y sereno.
Hermoso lugar de entorno natural, vista a Punta Teatinos y La Serena. Primera línea frente al mar.
Sector de Serena Golf.
Lugar muy tranquilo, actividades infantiles de verano, restaurante, canchas de tenis, golf, futbol y ecuestre.
Piscina, jardines y acceso a la playa.
A solo 10 minutos del centro de La Serena.",['Acceso a la playa'],,,Laura,10-2015,https://www.airbnb.cl/rooms/770933539672546069?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
16,Perfecta ubicación! Comodidad y tranquilidad,Condo entero,La Serena,5,5,3, Habitación,1,privado,30.0,-29.92697,-71.27676,"https://maps.google.com/maps?ll=-29.92697,-71.27676&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,Quedate en este alojamiento céntrico para que tu familia esté cerca de todo.,['Cocina'],4.10,20,Alejandro,04-2016,https://www.airbnb.cl/rooms/39523013?adults=1&children=0&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000
17,Frente al mar 3d 2 b 2 est,Vivienda rentada entero,Los Molles,6,6,3, Habitación,2,privado,95.0,-32.23702,-71.51015,"https://maps.google.com/maps?ll=-32.23702,-71.51015&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Relájate y pasa unas grandes vacaciones literalmente frente al mar, playa a metros de la terraza y grandes aventuras, Parque Puquén como centro de aventuras y avistamiento de toda la fauna posible en estado silvestre, caminatas, restaurantes, artesanías y diversión cerca de Santiago y La Ligua, 2 estacionamientos, tienes que llevar tu ropa personal y de cama, alegría y buena energía en un lugar que maravilla por su entorno.",['Acceso a la playa'],5.0,4,Luis,01-2019,https://www.airbnb.cl/rooms/789110543088127435?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000
18,Depto Las Tacas,Condo entero,Coquimbo,6,7,3, Habitación,3,privado,180.0,-30.09138,-71.36392,"https://maps.google.com/maps?ll=-30.09138,-71.36392&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Hermoso departamento para 8 personas en exclusivo condominio en el norte de Chile. Mejor ubicacion dentro del complejo: primer piso frente al mar.
El departamento tiene tres cómodas habitaciones, la principal en suite, un total de 3 baños, living con chimenea, cocina recien remodelada y una amplia terraza con vista al mar, cuenta con un estacionamiento privado y estacionamientos de visitas. Se acceder a la playa caminando.


Las Tacas es un hermoso condominio, lleno de áreas verdes y piscinas, muy tranquilo e ideal para practicar deportes y pasar un grato momento en familia.
Cuenta con playa privada, múltiples piscinas, gimnasio, canchas de tenis y Padle, marina, restaurant, minimarket, entre otros. A 10 minutos de Coquimbo y 25 de La Serena.","['Acceso a la playa', 'Frente a la playa']",4.60,5,Jorge,06-2016,https://www.airbnb.cl/rooms/28435986?adults=1&children=0&infants=0&pets=0&check_in=2023-03-06&check_out=2023-03-11&previous_page_section_name=1000
19,Bordemar Los Molles 1507,Condo entero,Los Molles,6,5,3, Habitación,2,privado,90.0,-32.2387,-71.51612,"https://maps.google.com/maps?ll=-32.2387,-71.51612&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",Caleta Los Molles cuenta con unas excelente gastronomía y una playa encantadora casi sin olas y escuelas de buceo,"Lindo departamento nuevo con excelente vista a la playa , ubicado en la quinta región , caleta los molles a solo 200 metros de la  playa, en un condominio privado con guardias 24 horas  con estacionamiento

El espacio
Cuenta  con dos baños y tres habitaciones amobladas, dos con camarotes y principal con cama matrimonial.  
Terraza equipada con parrilla  a gas y con excelente vista al mar.
Estacionamiento privado.","['Acceso a la playa', 'Frente a la playa']",,,Victor,11-2019,https://www.airbnb.cl/rooms/39983304?adults=1&children=0&infants=0&pets=0&check_in=2023-02-20&check_out=2023-02-25&previous_page_section_name=1000
20,Se Arrienda Departamento frente a La Playa,Condo entero,Coquimbo,6,7,3, Habitación,2,privado,125.0,-29.9573,-71.3085,"https://maps.google.com/maps?ll=-29.9573,-71.3085&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Departamento se ubica en un muy buen sector de la avenida del mar, ya que no se forman atochamiento de vehículos. Esta muy cercano a los mejores Restaurantes y cercano al casino Enjoy de Coquimbo.","Departamento con vista directa a la playa, ubicado en el Condominio Costa Peñuelas. Departamento recién remodelado. Posee Tv Cable, refrigerador, lavadora, secadora de ropa, microondas, horno eléctrico, ropa de cama, (sabanas no). Departamento cuenta con 3 habitaciones, 2 baños, cocina independiente y completamente amoblada, terraza cerrada, estacionamiento. Condominio con piscina, amplias áreas verdes, quinchos para asados, controles de accesos 24 horas, cámaras de vigilancia.


Departamento con vista directa a la playa. Departamento se ubica en sector de la Playa Peñuelas de Coquimbo. Departamento nuevo, recién remodelado. Todo el equipamiento del departamento esta nuevo (cortinas, muebles, televisor, colchones, refrigerador, lavadora, secadora de ropa, microondas, horno eléctrico, ropa de cama, etc.) Departamento cuenta con 3 habitaciones, 2 baños, cocina independiente y completamente amoblada, terraza cerrada, estacionamiento, pero sin bodega. Condominio dispone de piscina al aire libre, amplias áreas verdes, controles de accesos 24 horas, cámaras de vigilancia. Propiedad se encuentra a solo 25 minutos del aeropuerto de La Serena. Cercano a colegios, jardines infantiles, supermercados, farmacias, gimnasios, con excelente conectividad hacia la ruta 5, principal vía que conecta La Serena, Coquimbo y Ovalle.",['Acceso a la playa'],,,Walter,01-2023,https://www.airbnb.cl/rooms/795219822808486279?adults=1&children=0&infants=0&pets=0&check_in=2023-02-23&check_out=2023-02-28&previous_page_section_name=1000
21,Depto-- 1-- 1 línea Guanaqueros,Vivienda rentada entero,Coquimbo,5,4,2, Habitación,1,privado,144.0,-30.19013,-71.40529,"https://maps.google.com/maps?ll=-30.19013,-71.40529&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Departamento equipado para 5 personas en PRIMERA LÍNEA en exclusivo condominio Guanaqueros , el mejor lugar para disfrutar al lado del mar con una vista privilegiada. Departamento nuevo con 1  estacionamiento por departamento,  emplazado en un terreno de 2600 mts. Disponibles también en temporada baja y con calefacción para el invierno.",['Cocina'],4.94,17,Ivan,10-2018,https://www.airbnb.cl/rooms/29059667?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000
22,"Descansa en este lugar único, en familia.",Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,150.0,-29.84189,-71.27778,"https://maps.google.com/maps?ll=-29.84189,-71.27778&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Es un recinto privado, con vigilancia para gozar en familia , con un clima único en el norte de chile.","Su privilegiada ubicación, clima y geografía le permite contar, durante casi todo el año, con un clima excepcional que combina sol y una refrescante brisa marina. Todo esto sumado a su cercanía a Santiago, convierte a Serena Golf en un destino ideal, por naturaleza.

En Serena Golf la tranquilidad y seguridad de la vida de barrio te envuelve con su entorno natural, para que disfrutes cada día como si fuera un fin de semana, con agradables paseos en bicicleta y caminatas al atardecer.


Ademas destaca ,la zona de protección de las dunas, el uso de especies endémicas en el paisajismo y la espectacular cancha de golf, cuenta con un club house todo el año, con restaurant, canchas de tenis con profesor particular, entre otras.","['Acceso a playa Público o compartido', 'Frente a la playa']",5.0,3,Margarita,06-2019,https://www.airbnb.cl/rooms/35385852?adults=1&children=0&infants=0&pets=0&check_in=2023-02-25&check_out=2023-03-02&previous_page_section_name=1000
23,Precioso departamento amoblado piscina 3 dorm y 2,Vivienda rentada entero,Coquimbo,6,5,3, Habitación,2,privado,85.0,-29.93646,-71.28213,"https://maps.google.com/maps?ll=-29.93646,-71.28213&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"3B, a una cuadra del mar, con vista oceánica, depto con: 3 dormitorios, 2 baños, 7 camas, lavadora/secadora, estaciobamiento y piscina en condominio. Fantástico, amplio, armónico, acogedor y hermoso. Si estás buscando un lugar para vacacionar, relajarte, divertirte, pasarlo bien, reencontrarte solo tú o en compañía, este es tu espacio ideal, cerca de supermercados, restaurantes, discotecas, casino, verdurerías a no más de 5 minutos, amplio, en sintonía y bien ubicado.


76534689-4",['Acceso a la playa'],4.17,6,Jiovana,10-2021,https://www.airbnb.cl/rooms/53092605?adults=1&children=0&infants=0&pets=0&check_in=2023-02-26&check_out=2023-03-03&previous_page_section_name=1000
24,Vacaciones Frente al Faro de La Serena,Vivienda rentada entero,La Serena,5,4,2, Habitación,2,privado,67.0,-29.90527,-71.2744,"https://maps.google.com/maps?ll=-29.90527,-71.2744&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","Lo bueno del barrio es que está cerca del centro de la ciudad, supermercado y centros comerciales.
Si caminas por la Av. del Mar, verás una hermosa postal del Océano Pacífico y te encontrarás con kilómetros de playa para caminar y restaurantes para disfrutar de deliciosos platos.","Nuestro departamento se ubica en un 4to piso, lo que hace que la vista desde la terraza sea maravillosa. Puedes ver el Océano Pacífico y el Faro de La Serena. 
Esta cerca de centros comerciales, supermercado y centro de la ciudad.
La Av. del Mar cuenta con restaurantes y kilómetros de playa por donde puedes pasear.
La seguridad del Condominio es otro factor importante al momento de evaluar donde alojar.


Nuestro departamento está en el 4to piso, cuenta con ascensores y se ubica en un lugar privilegiado de La Serena, ya que está frente al Faro y tiene una vista hermosa.","['Acceso a la playa', 'Frente a la playa']",4.90,79,Angelica,03-2016,https://www.airbnb.cl/rooms/21566222?adults=1&children=0&infants=0&pets=0&check_in=2023-03-01&check_out=2023-03-06&previous_page_section_name=1000
25,Lindo departamento Serena Golf,Vivienda rentada entero,Punta Teatinos,6,5,3, Habitación,2,privado,157.0,-29.8406,-71.2776,"https://maps.google.com/maps?ll=-29.8406,-71.2776&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,"Desconecta de tus preocupaciones en este espacio tan amplio y sereno.
Departamento equipado para 8 personas.
Suite 1: Cama matrimonial, terraza con vista frontal al mar, baño en suite. Dormitorio 2: Dos camas de plaza y media, closet
3 Baños completos Dormitorio 3: Dos camas de plaza y media, closet
Dormitorio 4: Camarote
Cocina tradicional, equipada encimera, horno empotrado, campana, cafetera.
Loggia con lavadora, secadora.
Condominio con piscina, áreas verdes, senderos a la playa.
TV Cable",['Acceso a la playa'],,,Cabañas Peñuelas Diamond,12-2022,https://www.airbnb.cl/rooms/806603186931005478?adults=1&children=0&infants=0&pets=0&check_in=2023-12-01&check_out=2023-12-06&previous_page_section_name=1000
26,Hermoso Dpto. frente a playa La Herradura,Vivienda rentada entero,Coquimbo,6,6,3, Habitación,2,privado,130.0,-29.9808,-71.3503,"https://maps.google.com/maps?ll=-29.9808,-71.3503&z=14&t=m&hl=es&gl=CL&mapclient=apiv3","El edificio en encuentra en pleno centro de la bahía, teniendo una vista privilegiada.","Departamento nuevo con vista panorámica a la bahía La Herradura, se encuentra en el piso 14, con todos su interior nuevo, es perfecto para familias y/o adultos. Está equipado para 6 personas. Cuenta con vista panorámica a la playa La Herradura.
Posee todos los electrodomésticos de cocina. Acceso directo a la playa y pasos de supermercado Santa Isabel.


El edificio cuenta con lavandería, piscina, 3 quinchos con parrilla, áreas verdes y juegos para niños. Tiene acceso directo a la playa La Herradura, a pasos del supermercado Santa Isabel y acceso directo a ruta panamericana.","['Acceso a la playa', 'Frente a la playa']",4.86,14,David,11-2017,https://www.airbnb.cl/rooms/21677539?adults=1&children=0&infants=0&pets=0&check_in=2023-02-18&check_out=2023-02-23&previous_page_section_name=1000
27,Departamento Marina Horizonte 1 Peñuela Coquimbo,Vivienda rentada entero,Coquimbo,4,3,2, Habitación,2,privado,50.0,-29.94613,-71.2874,"https://maps.google.com/maps?ll=-29.94613,-71.2874&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",A una cuadra del casino de juego además principales restaurante y centro nocturno.,"Departamento ubicado atrás del casino de juegos , 2 piezas 2 baños, 3 camas ( una cama de dos plaza y dos cama de una plaza) y un estacionamiento, cuenta con wifi, tv cable, Netflix, lavandería , piscina, quincho para asados.",['Cocina'],4.89,9,Jorge,01-2020,https://www.airbnb.cl/rooms/41832294?adults=1&children=0&infants=0&pets=0&check_in=2023-05-01&check_out=2023-05-06&previous_page_section_name=1000
28,Precioso departamento primera línea,Vivienda rentada entero,Coquimbo,8,8,3, Habitación,3,privado,200.0,-30.08557,-71.36902,"https://maps.google.com/maps?ll=-30.08557,-71.36902&z=14&t=m&hl=es&gl=CL&mapclient=apiv3",,,['Vista a la playa'],4.60,5,Mariola,02-2015,https://www.airbnb.cl/rooms/28496031?adults=1&children=0&infants=0&pets=0&check_in=2023-03-03&check_out=2023-03-08&previous_page_section_name=1000
